,feature,importance,fold
0,adC2,3298.0,1
1,cos_c1,3345.0,1
2,cos_c0,3682.5,1
3,cos_c0_c1,3211.5,1
4,adC3,3137.0,1
5,adH1,2480.0,1
6,cos_c0_f0,2480.5,1
7,dist_C_4_x,2580.0,1
8,dist_O_0_x,2879.0,1
9,linkM0,2517.0,1
10,adC4,2750.0,1
11,bond_angle_axis,2545.5,1
12,dist_C_3_x,2476.0,1
13,dist_O_0_y,2728.5,1
14,dist_C_4_y,2631.0,1
15,dist_H_4_x,2507.5,1
16,bond_angle_plane,2434.5,1
17,cos_center0_center1,2596.5,1
18,gap,2131.5,1
19,dist_C_3_y,2590.5,1
20,mu,2470.5,1
21,mulliken_max,2300.5,1
22,dist_H_2_x,2060.5,1
23,dist_H_3_x,2314.5,1
24,mulliken_atom_0,2213.5,1
25,cos_f0,3000.0,1
26,rc_A,2435.0,1
27,max_molecule_atom_0_dist_xyz,2474.5,1
28,cos_c1_f1,2645.0,1
29,dist_C_2_x,2100.0,1
30,homo,2273.5,1
31,mulliken_atom_1,2662.0,1
32,dist_H_0_x,2338.5,1
33,mean_molecule_atom_0_dist_xyz,2206.0,1
34,dist_N_0_x,1952.0,1
35,freqs_min,2214.0,1
36,molecule_atom_index_0_dist_y_min,2190.5,1
37,lumo,1995.5,1
38,dist_H_4_y,2481.5,1
39,cos_f0_f1,2055.5,1
40,molecule_atom_index_0_dist_z_min,2188.0,1
41,rc_C,2072.0,1
42,dist_H_1_x,1972.0,1
43,molecule_atom_index_0_dist_x_min,2197.5,1
44,molecule_atom_index_0_dist_y_min_div,2125.0,1
45,adC1,2541.0,1
46,dist_C_0_y,2330.5,1
47,cos_f1,2371.0,1
48,molecule_type_0_dist_z_min_div,2273.0,1
49,distance_center1,1982.0,1
50,rc_B,2037.5,1
51,inv_dist0E,1944.5,1
52,molecule_type_dist_std_div,3427.5,1
53,molecule_type_0_dist_x_min_div,2231.0,1
54,molecule_atom_index_0_dist_z_min_div,2064.5,1
55,cos_center0,2061.0,1
56,molecule_atom_index_0_dist_x_min_div,2132.5,1
57,dist_C_2_y,2140.5,1
58,molecule_type_0_dist_min,2395.0,1
59,dist_H_3_y,2436.0,1
60,vander_C.y,2473.0,1
61,distance_center0,1790.0,1
62,cos_center1,1811.0,1
63,inv_dist0,1810.5,1
64,type,0.0,1
0,adC2,3229.5,2
1,cos_c1,3357.0,2
2,cos_c0,3599.0,2
3,cos_c0_c1,3161.0,2
4,adC3,3049.0,2
5,adH1,2481.5,2
6,cos_c0_f0,2486.5,2
7,dist_C_4_x,2589.0,2
8,dist_O_0_x,2896.0,2
9,linkM0,2484.5,2
10,adC4,2647.0,2
11,bond_angle_axis,2551.5,2
12,dist_C_3_x,2400.0,2
13,dist_O_0_y,2695.5,2
14,dist_C_4_y,2650.0,2
15,dist_H_4_x,2548.5,2
16,bond_angle_plane,2507.5,2
17,cos_center0_center1,2495.5,2
18,gap,2191.5,2
19,dist_C_3_y,2568.0,2
20,mu,2339.0,2
21,mulliken_max,2321.5,2
22,dist_H_2_x,2163.5,2
23,dist_H_3_x,2315.5,2
24,mulliken_atom_0,2217.0,2
25,cos_f0,3033.0,2
26,rc_A,2464.0,2
27,max_molecule_atom_0_dist_xyz,2399.5,2
28,cos_c1_f1,2638.5,2
29,dist_C_2_x,2137.5,2
30,homo,2143.5,2
31,mulliken_atom_1,2591.0,2
32,dist_H_0_x,2149.0,2
33,mean_molecule_atom_0_dist_xyz,2189.0,2
34,dist_N_0_x,2033.5,2
35,freqs_min,2117.0,2
36,molecule_atom_index_0_dist_y_min,2173.5,2
37,lumo,1942.0,2
38,dist_H_4_y,2461.0,2
39,cos_f0_f1,2073.5,2
40,molecule_atom_index_0_dist_z_min,2079.0,2
41,rc_C,2002.0,2
42,dist_H_1_x,2128.5,2
43,molecule_atom_index_0_dist_x_min,2108.5,2
44,molecule_atom_index_0_dist_y_min_div,2140.5,2
45,adC1,2628.5,2
46,dist_C_0_y,2296.5,2
47,cos_f1,2320.5,2
48,molecule_type_0_dist_z_min_div,2354.5,2
49,distance_center1,2073.0,2
50,rc_B,1964.0,2
51,inv_dist0E,1919.0,2
52,molecule_type_dist_std_div,3369.5,2
53,molecule_type_0_dist_x_min_div,2243.5,2
54,molecule_atom_index_0_dist_z_min_div,2137.0,2
55,cos_center0,2163.0,2
56,molecule_atom_index_0_dist_x_min_div,2107.5,2
57,dist_C_2_y,2154.5,2
58,molecule_type_0_dist_min,2349.5,2
59,dist_H_3_y,2305.5,2
60,vander_C.y,2443.5,2
61,distance_center0,1693.5,2
62,cos_center1,1839.5,2
63,inv_dist0,1772.0,2
64,type,0.0,2
