,feature,importance,fold
0,cos_c0_c1,5999.5,1
1,adC4,7049.0,1
2,gap,4349.0,1
3,adH1,5962.5,1
4,distance_closest_1,5525.0,1
5,adC3,6071.5,1
6,cos_c1_f1,5250.5,1
7,cos_c0_f0,5228.0,1
8,cos_c1,5252.5,1
9,cos_c0,5318.5,1
10,adC2,5297.5,1
11,cos_f1,5017.0,1
12,max_distance_y,5404.5,1
13,cos_f0_f1,4781.0,1
14,cos_f0,5182.5,1
15,linkM0,4812.5,1
16,dist_O_0_y,4513.0,1
17,mulliken_atom_1,4491.5,1
18,dist_O_0_x,4532.5,1
19,bond_angle_plane,4915.0,1
20,lumo,3918.5,1
21,bond_angle_axis,4696.5,1
22,homo,4056.5,1
23,rc_A,4515.5,1
24,max_molecule_atom_0_dist_xyz,4935.0,1
25,yukawa_C.y,3960.0,1
26,vander_C.y,3968.0,1
27,freqs_min,4096.0,1
28,dist_C_4_x,4273.5,1
29,distH0,4246.5,1
30,adN1,4252.5,1
31,mulliken_max,4046.0,1
32,dist_C_4_y,4308.0,1
33,mulliken_atom_0,4406.0,1
34,dist_H_4_y,4208.5,1
35,dist_C_3_y,3622.5,1
36,yukawa_O.y,3666.5,1
37,dist_H_0_y,3797.0,1
38,yukawa_O.x,4525.5,1
39,dist_H_4_x,4179.5,1
40,dist_H_3_y,3945.0,1
41,mean_molecule_atom_0_dist_xyz,4542.5,1
42,flatness_metric,3944.0,1
43,dist_H_1_y,3639.5,1
44,dist_H_3_x,3931.0,1
45,mu,3668.0,1
46,rc_B,3695.0,1
47,dist_H_2_y,3658.0,1
48,molecule_type_dist_max,4077.5,1
49,linkM1,4440.5,1
50,molecule_dist_min,3745.0,1
51,max_molecule_atom_1_dist_xyz,4581.0,1
52,molecule_atom_1_dist_min,4001.5,1
53,vander_O.y,3171.5,1
54,cos_center0_center1,4304.5,1
55,molecule_atom_index_1_dist_std_diff,6098.0,1
56,freqs_max,3641.0,1
57,distH1,4015.5,1
58,rc_C,3359.5,1
59,dist_C_2_y,3410.5,1
60,dist_C_3_x,3583.0,1
61,molecule_type_dist_mean,4062.0,1
62,dist_H_2_x,3846.0,1
63,molecule_dist_max,3677.0,1
64,type,0.0,1
0,cos_c0_c1,5962.5,2
1,adC4,7042.0,2
2,gap,4312.0,2
3,adH1,6034.5,2
4,distance_closest_1,5421.5,2
5,adC3,6024.5,2
6,cos_c1_f1,5270.0,2
7,cos_c0_f0,5339.0,2
8,cos_c1,5069.5,2
9,cos_c0,5166.5,2
10,adC2,5322.0,2
11,cos_f1,5143.0,2
12,max_distance_y,5396.0,2
13,cos_f0_f1,4809.0,2
14,cos_f0,5255.0,2
15,linkM0,4816.0,2
16,dist_O_0_y,4466.5,2
17,mulliken_atom_1,4422.0,2
18,dist_O_0_x,4440.0,2
19,bond_angle_plane,4845.5,2
20,lumo,3964.0,2
21,bond_angle_axis,4739.5,2
22,homo,4032.0,2
23,rc_A,4540.5,2
24,max_molecule_atom_0_dist_xyz,4994.5,2
25,yukawa_C.y,3961.0,2
26,vander_C.y,4010.5,2
27,freqs_min,4072.5,2
28,dist_C_4_x,4283.5,2
29,distH0,4318.0,2
30,adN1,4268.0,2
31,mulliken_max,4172.0,2
32,dist_C_4_y,4256.5,2
33,mulliken_atom_0,4384.5,2
34,dist_H_4_y,4225.5,2
35,dist_C_3_y,3711.5,2
36,yukawa_O.y,3637.0,2
37,dist_H_0_y,3825.0,2
38,yukawa_O.x,4598.0,2
39,dist_H_4_x,4182.5,2
40,dist_H_3_y,3855.5,2
41,mean_molecule_atom_0_dist_xyz,4586.5,2
42,flatness_metric,3969.0,2
43,dist_H_1_y,3661.5,2
44,dist_H_3_x,3984.5,2
45,mu,3774.0,2
46,rc_B,3719.0,2
47,dist_H_2_y,3625.5,2
48,molecule_type_dist_max,4131.5,2
49,linkM1,4337.5,2
50,molecule_dist_min,3682.5,2
51,max_molecule_atom_1_dist_xyz,4574.5,2
52,molecule_atom_1_dist_min,3903.5,2
53,vander_O.y,3105.0,2
54,cos_center0_center1,4345.0,2
55,molecule_atom_index_1_dist_std_diff,6021.5,2
56,freqs_max,3718.0,2
57,distH1,4104.5,2
58,rc_C,3381.0,2
59,dist_C_2_y,3481.5,2
60,dist_C_3_x,3610.5,2
61,molecule_type_dist_mean,4025.5,2
62,dist_H_2_x,3838.5,2
63,molecule_dist_max,3777.5,2
64,type,0.0,2
