,feature,importance,fold
0,adC3,5189.0,1
1,adC2,4912.0,1
2,gap,4369.333333333333,1
3,mulliken_atom_0,5066.0,1
4,cos_f0,4679.666666666667,1
5,mulliken_atom_1,4848.0,1
6,cos_c1_f1,4352.333333333333,1
7,cos_f0_f1,4524.333333333333,1
8,adN1,3687.6666666666665,1
9,cos_f1,4612.666666666667,1
10,adC4,5165.0,1
11,distance_closest_1,4507.0,1
12,cos_c0_f0,4412.0,1
13,max_distance_y,4389.666666666667,1
14,bond_angle_plane,4996.0,1
15,lumo,4221.0,1
16,linkM0,4606.666666666667,1
17,adH1,4441.666666666667,1
18,inv_distPE,3806.0,1
19,inv_distP,3681.0,1
20,homo,4486.0,1
21,dist_O_0_y,4282.666666666667,1
22,dist_C_4_y,4679.333333333333,1
23,dist_O_0_x,4340.0,1
24,dist_C_4_x,4579.333333333333,1
25,cos_c0,2910.6666666666665,1
26,mu,4267.0,1
27,mulliken_max,4345.333333333333,1
28,freqs_max,3911.6666666666665,1
29,dist_H_4_y,4293.333333333333,1
30,yukawa_O.x,2666.0,1
31,rc_A,4562.666666666667,1
32,yukawa_O.y,2684.0,1
33,dist_H_3_x,3945.3333333333335,1
34,molecule_dist_min,3866.0,1
35,cos_c0_c1,2507.3333333333335,1
36,dist_H_2_x,3835.3333333333335,1
37,dist_H_2_y,3639.6666666666665,1
38,dist_H_4_x,4334.0,1
39,bond_angle_axis,4481.0,1
40,min_molecule_atom_1_dist_xyz,3110.6666666666665,1
41,dist_H_3_y,3914.0,1
42,dist_C_3_y,4117.666666666667,1
43,freqs_min,4328.333333333333,1
44,dist,3105.3333333333335,1
45,linkM1,3821.0,1
46,dist_H_1_y,3298.6666666666665,1
47,dist_C_3_x,3917.0,1
48,distH0,3244.0,1
49,dist_H_1_x,3123.6666666666665,1
50,molecule_atom_index_0_dist_min_div,2905.6666666666665,1
51,dist_H_0_y,3378.3333333333335,1
52,roundness_metric,4079.0,1
53,yukawa_H.y,3815.0,1
54,molecule_atom_index_0_dist_min_diff,2535.6666666666665,1
55,dist_N_0_x,4041.6666666666665,1
56,vander_O.x,2353.6666666666665,1
57,molecule_dist_max,3989.0,1
58,rc_B,4078.3333333333335,1
59,cos_center0_center1,3642.3333333333335,1
60,molecule_type_dist_max,3918.0,1
61,dist_H_0_x,3562.0,1
62,vander_O.y,2293.6666666666665,1
63,distance_center1,3396.6666666666665,1
64,type,0.0,1
0,adC3,5157.333333333333,2
1,adC2,4921.666666666667,2
2,gap,4435.0,2
3,mulliken_atom_0,5039.666666666667,2
4,cos_f0,4829.666666666667,2
5,mulliken_atom_1,4869.333333333333,2
6,cos_c1_f1,4466.0,2
7,cos_f0_f1,4613.333333333333,2
8,adN1,3651.6666666666665,2
9,cos_f1,4543.666666666667,2
10,adC4,5227.333333333333,2
11,distance_closest_1,4575.333333333333,2
12,cos_c0_f0,4507.0,2
13,max_distance_y,4404.666666666667,2
14,bond_angle_plane,4948.0,2
15,lumo,4201.666666666667,2
16,linkM0,4671.666666666667,2
17,adH1,4438.333333333333,2
18,inv_distPE,3849.6666666666665,2
19,inv_distP,3730.0,2
20,homo,4449.666666666667,2
21,dist_O_0_y,4239.0,2
22,dist_C_4_y,4683.0,2
23,dist_O_0_x,4368.666666666667,2
24,dist_C_4_x,4609.333333333333,2
25,cos_c0,2814.3333333333335,2
26,mu,4236.666666666667,2
27,mulliken_max,4353.0,2
28,freqs_max,3987.6666666666665,2
29,dist_H_4_y,4321.666666666667,2
30,yukawa_O.x,2621.0,2
31,rc_A,4447.666666666667,2
32,yukawa_O.y,2674.3333333333335,2
33,dist_H_3_x,4033.6666666666665,2
34,molecule_dist_min,3846.6666666666665,2
35,cos_c0_c1,2495.3333333333335,2
36,dist_H_2_x,3793.6666666666665,2
37,dist_H_2_y,3670.6666666666665,2
38,dist_H_4_x,4305.0,2
39,bond_angle_axis,4472.0,2
40,min_molecule_atom_1_dist_xyz,3115.3333333333335,2
41,dist_H_3_y,3943.0,2
42,dist_C_3_y,4070.0,2
43,freqs_min,4351.0,2
44,dist,3021.3333333333335,2
45,linkM1,3816.3333333333335,2
46,dist_H_1_y,3224.6666666666665,2
47,dist_C_3_x,3913.3333333333335,2
48,distH0,3291.0,2
49,dist_H_1_x,3190.6666666666665,2
50,molecule_atom_index_0_dist_min_div,2843.0,2
51,dist_H_0_y,3289.0,2
52,roundness_metric,4042.0,2
53,yukawa_H.y,3829.3333333333335,2
54,molecule_atom_index_0_dist_min_diff,2501.3333333333335,2
55,dist_N_0_x,3960.6666666666665,2
56,vander_O.x,2373.6666666666665,2
57,molecule_dist_max,4050.6666666666665,2
58,rc_B,4116.666666666667,2
59,cos_center0_center1,3539.3333333333335,2
60,molecule_type_dist_max,3981.0,2
61,dist_H_0_x,3578.0,2
62,vander_O.y,2350.6666666666665,2
63,distance_center1,3504.3333333333335,2
64,type,0.0,2
0,adC3,5186.0,3
1,adC2,4837.666666666667,3
2,gap,4556.333333333333,3
3,mulliken_atom_0,5011.666666666667,3
4,cos_f0,4671.333333333333,3
5,mulliken_atom_1,4857.333333333333,3
6,cos_c1_f1,4441.666666666667,3
7,cos_f0_f1,4476.0,3
8,adN1,3588.3333333333335,3
9,cos_f1,4614.0,3
10,adC4,5208.666666666667,3
11,distance_closest_1,4562.333333333333,3
12,cos_c0_f0,4397.333333333333,3
13,max_distance_y,4353.0,3
14,bond_angle_plane,5001.333333333333,3
15,lumo,4223.333333333333,3
