,feature,importance,fold
0,adC3,7262.0,1
1,adC2,6884.5,1
2,gap,6375.0,1
3,mulliken_atom_0,7232.0,1
4,cos_f0,6652.5,1
5,mulliken_atom_1,6869.0,1
6,cos_c1_f1,6235.5,1
7,cos_f0_f1,6377.0,1
8,adN1,4851.5,1
9,cos_f1,6614.5,1
10,adC4,7386.5,1
11,distance_closest_1,6486.5,1
12,cos_c0_f0,6300.0,1
13,max_distance_y,6074.0,1
14,bond_angle_plane,7485.5,1
15,lumo,6144.5,1
16,linkM0,6897.0,1
17,adH1,6478.5,1
18,inv_distPE,5501.0,1
19,inv_distP,5318.5,1
20,homo,6832.5,1
21,dist_O_0_y,6558.5,1
22,dist_C_4_y,7093.0,1
23,dist_O_0_x,6719.5,1
24,dist_C_4_x,7086.0,1
25,cos_c0,4212.5,1
26,mu,6356.0,1
27,mulliken_max,6502.5,1
28,freqs_max,5956.5,1
29,dist_H_4_y,6445.5,1
30,yukawa_O.x,3690.0,1
31,rc_A,6762.0,1
32,yukawa_O.y,3781.5,1
33,dist_H_3_x,5770.5,1
34,molecule_dist_min,5866.5,1
35,cos_c0_c1,3653.5,1
36,dist_H_2_x,5539.0,1
37,dist_H_2_y,5287.5,1
38,dist_H_4_x,6516.5,1
39,bond_angle_axis,6801.0,1
40,min_molecule_atom_1_dist_xyz,4516.5,1
41,dist_H_3_y,5762.0,1
42,dist_C_3_y,6309.5,1
43,freqs_min,6436.0,1
44,dist,4265.0,1
45,linkM1,5564.0,1
46,dist_H_1_y,4643.0,1
47,dist_C_3_x,6090.0,1
48,distH0,4778.0,1
49,dist_H_1_x,4523.0,1
50,molecule_atom_index_0_dist_min_div,4190.5,1
51,dist_H_0_y,4916.0,1
52,roundness_metric,6143.0,1
53,yukawa_H.y,5490.5,1
54,molecule_atom_index_0_dist_min_diff,3592.0,1
55,dist_N_0_x,6051.0,1
56,vander_O.x,3345.0,1
57,molecule_dist_max,6123.5,1
58,rc_B,6056.5,1
59,cos_center0_center1,5355.0,1
60,molecule_type_dist_max,5862.5,1
61,dist_H_0_x,5170.0,1
62,vander_O.y,3334.5,1
63,distance_center1,5126.0,1
64,type,0.0,1
0,adC3,7249.5,2
1,adC2,6834.5,2
2,gap,6525.5,2
3,mulliken_atom_0,7184.5,2
4,cos_f0,6609.5,2
5,mulliken_atom_1,6890.0,2
6,cos_c1_f1,6291.0,2
7,cos_f0_f1,6322.0,2
8,adN1,4849.0,2
9,cos_f1,6486.5,2
10,adC4,7035.5,2
11,distance_closest_1,6636.0,2
12,cos_c0_f0,6174.0,2
13,max_distance_y,6242.0,2
14,bond_angle_plane,7508.0,2
15,lumo,6127.0,2
16,linkM0,6803.0,2
17,adH1,6509.0,2
18,inv_distPE,5499.0,2
19,inv_distP,5234.0,2
20,homo,6757.0,2
21,dist_O_0_y,6341.0,2
22,dist_C_4_y,7041.0,2
23,dist_O_0_x,6644.0,2
24,dist_C_4_x,6919.5,2
25,cos_c0,3972.0,2
26,mu,6544.0,2
27,mulliken_max,6541.0,2
28,freqs_max,6102.0,2
29,dist_H_4_y,6455.0,2
30,yukawa_O.x,3592.0,2
31,rc_A,6639.0,2
32,yukawa_O.y,3793.5,2
33,dist_H_3_x,5841.0,2
34,molecule_dist_min,5786.0,2
35,cos_c0_c1,3509.0,2
36,dist_H_2_x,5533.0,2
37,dist_H_2_y,5388.5,2
38,dist_H_4_x,6503.5,2
39,bond_angle_axis,6644.5,2
40,min_molecule_atom_1_dist_xyz,4494.0,2
41,dist_H_3_y,5808.5,2
42,dist_C_3_y,6261.5,2
43,freqs_min,6506.5,2
44,dist,4214.0,2
45,linkM1,5474.5,2
46,dist_H_1_y,4628.5,2
47,dist_C_3_x,5892.0,2
48,distH0,4734.0,2
49,dist_H_1_x,4554.0,2
50,molecule_atom_index_0_dist_min_div,4179.5,2
51,dist_H_0_y,4885.5,2
52,roundness_metric,5980.5,2
53,yukawa_H.y,5592.0,2
54,molecule_atom_index_0_dist_min_diff,3600.0,2
55,dist_N_0_x,5893.5,2
56,vander_O.x,3411.0,2
57,molecule_dist_max,6033.0,2
58,rc_B,6069.5,2
59,cos_center0_center1,5326.0,2
60,molecule_type_dist_max,6012.5,2
61,dist_H_0_x,5180.5,2
62,vander_O.y,3381.0,2
63,distance_center1,5255.5,2
64,type,0.0,2
