,feature,importance,fold
0,mulliken_atom_0,2672.0,1
1,adC2,3016.0,1
2,dist_O_0_x,2478.0,1
3,mu,2066.0,1
4,adC1,2381.5,1
5,bond_angle_axis,2607.5,1
6,dist_C_3_y,2220.0,1
7,linkM0,2992.0,1
8,dist_C_4_y,2317.5,1
9,dist_O_0_y,2215.0,1
10,dist_C_3_x,2385.0,1
11,adC3,2310.5,1
12,dist_C_4_x,2296.0,1
13,inv_dist1R,2067.0,1
14,bond_angle_plane,2385.5,1
15,homo,1933.0,1
16,mulliken_max,1971.0,1
17,dist_H_4_x,2148.0,1
18,lumo,1628.0,1
19,gap,1773.0,1
20,molecule_type_0_dist_x_std,1883.5,1
21,dist_H_1_x,2057.5,1
22,freqs_min,1741.0,1
23,dist_N_0_y,2432.0,1
24,dist_H_3_x,1957.0,1
25,distance_center0,1875.0,1
26,cos_c0_f0,2414.0,1
27,adH1,2262.0,1
28,rc_A,2010.0,1
29,mulliken_atom_1,1875.0,1
30,molecule_type_0_dist_x_max,1929.0,1
31,molecule_dist_max,1790.5,1
32,alpha,1695.0,1
33,dist_C_2_y,1954.5,1
34,dist_H_2_x,2110.5,1
35,vander_C.y,1716.5,1
36,roundness_metric,1598.0,1
37,dist_C_2_x,2010.5,1
38,freqs_max,1805.0,1
39,min_molecule_atom_1_dist_xyz,2261.0,1
40,cos_center0_center1,1781.5,1
41,dist_H_3_y,1795.0,1
42,molecule_dist_std,1730.5,1
43,linkM1,2044.0,1
44,molecule_type_0_dist_z_min,1961.5,1
45,rc_C,1561.5,1
46,molecule_dist_mean,1815.5,1
47,cos_center1,1705.0,1
48,dist_H_4_y,1738.0,1
49,thinness_metric,1475.5,1
50,cos_center0,1704.0,1
51,molecule_type_0_z_1_mean_div,2068.5,1
52,distance_center1,1745.0,1
53,dist_N_1_x,2016.5,1
54,molecule_type_0_dist_max,1751.5,1
55,molecule_type_0_dist_z_min_div,2105.5,1
56,cos_f0_f1,2465.0,1
57,dist_N_0_x,1797.0,1
58,rc_B,1500.5,1
59,molecule_type_0_dist_x_min,1731.0,1
60,freqs_mean,1451.0,1
61,molecule_type_0_dist_z_std,1821.0,1
62,molecule_atom_index_0_z_1_mean_div,2329.0,1
63,molecule_type_0_dist_y_mean,1835.0,1
64,type,0.0,1
0,mulliken_atom_0,2779.0,2
1,adC2,3050.5,2
2,dist_O_0_x,2681.0,2
3,mu,2355.5,2
4,adC1,2519.0,2
5,bond_angle_axis,2665.5,2
6,dist_C_3_y,2352.0,2
7,linkM0,2869.5,2
8,dist_C_4_y,2435.5,2
9,dist_O_0_y,2424.5,2
10,dist_C_3_x,2665.0,2
11,adC3,2324.5,2
12,dist_C_4_x,2450.5,2
13,inv_dist1R,2201.5,2
14,bond_angle_plane,2570.0,2
15,homo,1938.5,2
16,mulliken_max,2155.5,2
17,dist_H_4_x,2336.0,2
18,lumo,1715.5,2
19,gap,1879.0,2
20,molecule_type_0_dist_x_std,1946.5,2
21,dist_H_1_x,2635.0,2
22,freqs_min,1936.5,2
23,dist_N_0_y,2603.0,2
24,dist_H_3_x,2000.5,2
25,distance_center0,1878.0,2
26,cos_c0_f0,2507.5,2
27,adH1,2206.0,2
28,rc_A,2092.5,2
29,mulliken_atom_1,1911.0,2
30,molecule_type_0_dist_x_max,2088.0,2
31,molecule_dist_max,2005.5,2
32,alpha,1927.5,2
33,dist_C_2_y,2091.5,2
34,dist_H_2_x,2083.5,2
35,vander_C.y,1854.5,2
36,roundness_metric,1889.0,2
37,dist_C_2_x,2187.5,2
38,freqs_max,2016.5,2
39,min_molecule_atom_1_dist_xyz,2293.0,2
40,cos_center0_center1,1800.5,2
41,dist_H_3_y,1812.0,2
42,molecule_dist_std,1912.5,2
43,linkM1,2206.0,2
44,molecule_type_0_dist_z_min,2069.0,2
45,rc_C,1714.0,2
46,molecule_dist_mean,1931.0,2
47,cos_center1,1749.5,2
48,dist_H_4_y,1849.0,2
49,thinness_metric,1698.0,2
50,cos_center0,1840.5,2
51,molecule_type_0_z_1_mean_div,2050.0,2
52,distance_center1,1848.0,2
53,dist_N_1_x,2254.5,2
54,molecule_type_0_dist_max,1775.5,2
55,molecule_type_0_dist_z_min_div,2005.5,2
56,cos_f0_f1,2657.5,2
57,dist_N_0_x,1901.0,2
58,rc_B,1566.0,2
59,molecule_type_0_dist_x_min,2024.5,2
60,freqs_mean,1637.5,2
61,molecule_type_0_dist_z_std,1991.0,2
62,molecule_atom_index_0_z_1_mean_div,2399.0,2
63,molecule_type_0_dist_y_mean,2068.0,2
64,type,0.0,2
