,feature,importance,fold
0,type,0.0,1
1,inv_dist0,222.5,1
2,inv_dist1,124.0,1
3,inv_distP,180.5,1
4,inv_dist0R,251.5,1
5,inv_dist1R,406.0,1
6,inv_distPR,264.5,1
7,inv_dist0E,207.5,1
8,inv_dist1E,119.0,1
9,inv_distPE,164.0,1
10,linkM0,434.5,1
11,linkM1,304.0,1
12,min_molecule_atom_0_dist_xyz,195.5,1
13,mean_molecule_atom_0_dist_xyz,136.0,1
14,max_molecule_atom_0_dist_xyz,200.0,1
15,sd_molecule_atom_0_dist_xyz,178.0,1
16,min_molecule_atom_1_dist_xyz,311.0,1
17,mean_molecule_atom_1_dist_xyz,86.5,1
18,max_molecule_atom_1_dist_xyz,93.5,1
19,sd_molecule_atom_1_dist_xyz,175.5,1
20,coulomb_C.x,170.0,1
21,coulomb_F.x,1.5,1
22,coulomb_H.x,146.5,1
23,coulomb_N.x,116.5,1
24,coulomb_O.x,142.5,1
25,yukawa_C.x,187.5,1
26,yukawa_F.x,2.0,1
27,yukawa_H.x,180.0,1
28,yukawa_N.x,186.5,1
29,yukawa_O.x,237.0,1
30,vander_C.x,209.0,1
31,vander_F.x,1.0,1
32,vander_H.x,195.0,1
33,vander_N.x,255.5,1
34,vander_O.x,210.0,1
35,coulomb_C.y,155.5,1
36,coulomb_F.y,0.5,1
37,coulomb_H.y,138.5,1
38,coulomb_N.y,76.5,1
39,coulomb_O.y,110.5,1
40,yukawa_C.y,147.0,1
41,yukawa_F.y,2.5,1
42,yukawa_H.y,173.5,1
43,yukawa_N.y,65.5,1
44,yukawa_O.y,151.0,1
45,vander_C.y,316.5,1
46,vander_F.y,2.5,1
47,vander_H.y,159.5,1
48,vander_N.y,66.5,1
49,vander_O.y,119.5,1
50,distC0,0.0,1
51,distH0,0.0,1
52,distN0,250.5,1
53,distC1,0.0,1
54,distH1,0.0,1
55,distN1,179.0,1
56,adH1,339.5,1
57,adH2,47.5,1
58,adH3,7.5,1
59,adH4,18.0,1
60,adC1,472.5,1
61,adC2,511.5,1
62,adC3,425.0,1
63,adC4,229.0,1
64,adN1,243.5,1
65,adN2,78.5,1
66,adN3,12.0,1
67,adN4,0.0,1
68,NC,8.0,1
69,NH,5.0,1
70,NN,0.5,1
71,NF,0.0,1
72,NO,15.5,1
73,atom_index_0,38.0,1
74,atom_index_1,28.0,1
75,atom_0,0.0,1
76,x_0,107.5,1
77,y_0,94.5,1
78,z_0,108.5,1
79,dist_C_0_x,235.5,1
80,dist_C_1_x,250.0,1
81,dist_C_2_x,314.5,1
82,dist_C_3_x,428.0,1
83,dist_C_4_x,415.5,1
84,dist_F_0_x,1.0,1
85,dist_F_1_x,0.0,1
86,dist_F_2_x,0.0,1
87,dist_F_3_x,0.0,1
88,dist_F_4_x,0.0,1
89,dist_H_0_x,267.5,1
90,dist_H_1_x,361.5,1
91,dist_H_2_x,322.5,1
92,dist_H_3_x,352.0,1
93,dist_H_4_x,387.5,1
94,dist_N_0_x,271.5,1
95,dist_N_1_x,277.0,1
96,dist_N_2_x,119.0,1
97,dist_N_3_x,31.5,1
98,dist_N_4_x,6.5,1
99,dist_O_0_x,497.0,1
100,dist_O_1_x,180.5,1
101,dist_O_2_x,9.5,1
102,dist_O_3_x,0.0,1
103,dist_O_4_x,0.0,1
104,atom_1,0.0,1
105,x_1,40.5,1
106,y_1,40.5,1
107,z_1,42.5,1
108,dist_C_0_y,260.0,1
109,dist_C_1_y,221.0,1
110,dist_C_2_y,323.0,1
111,dist_C_3_y,442.5,1
112,dist_C_4_y,428.0,1
113,dist_F_0_y,3.5,1
114,dist_F_1_y,0.0,1
115,dist_F_2_y,0.0,1
116,dist_F_3_y,0.0,1
117,dist_F_4_y,0.0,1
118,dist_H_0_y,242.5,1
119,dist_H_1_y,143.0,1
120,dist_H_2_y,250.5,1
121,dist_H_3_y,306.0,1
122,dist_H_4_y,292.5,1
123,dist_N_0_y,352.5,1
124,dist_N_1_y,119.5,1
125,dist_N_2_y,28.5,1
126,dist_N_3_y,1.0,1
127,dist_N_4_y,0.0,1
128,dist_O_0_y,428.0,1
129,dist_O_1_y,149.0,1
130,dist_O_2_y,10.0,1
131,dist_O_3_y,0.0,1
132,dist_O_4_y,0.0,1
133,c_x,161.0,1
134,c_y,177.5,1
135,c_z,179.5,1
136,dist,66.0,1
137,dist_x,76.5,1
138,dist_y,65.5,1
139,dist_z,73.0,1
140,type_0,0.0,1
141,molecule_couples,100.5,1
142,molecule_dist_mean,294.5,1
143,molecule_dist_min,172.0,1
144,molecule_dist_max,324.5,1
145,molecule_dist_std,305.5,1
146,atom_0_couples_count,13.5,1
147,atom_1_couples_count,14.5,1
148,molecule_atom_index_0_count,44.0,1
149,molecule_atom_index_1_count,19.0,1
150,molecule_type_count,6.5,1
151,molecule_atom_1_count,3.0,1
152,molecule_type_0_count,1.0,1
153,molecule_atom_index_0_x_1_mean,97.5,1
154,molecule_atom_index_0_x_1_mean_diff,146.5,1
155,molecule_atom_index_0_x_1_mean_div,238.0,1
156,molecule_atom_index_0_x_1_max,139.5,1
157,molecule_atom_index_0_x_1_max_diff,122.5,1
158,molecule_atom_index_0_x_1_max_div,109.0,1
159,molecule_atom_index_0_x_1_std,173.5,1
160,molecule_atom_index_0_x_1_std_diff,72.5,1
161,molecule_atom_index_0_x_1_std_div,112.5,1
162,molecule_atom_index_0_x_1_min,103.5,1
