,feature,importance,fold
0,type,0.0,1
1,inv_dist0,461.0,1
2,inv_dist1,231.5,1
3,inv_distP,319.0,1
4,inv_dist0R,391.0,1
5,inv_dist1R,288.5,1
6,inv_distPR,423.5,1
7,inv_dist0E,489.0,1
8,inv_dist1E,250.0,1
9,inv_distPE,332.0,1
10,linkM0,756.5,1
11,linkM1,450.0,1
12,min_molecule_atom_0_dist_xyz,388.0,1
13,mean_molecule_atom_0_dist_xyz,540.5,1
14,max_molecule_atom_0_dist_xyz,579.5,1
15,sd_molecule_atom_0_dist_xyz,456.5,1
16,min_molecule_atom_1_dist_xyz,404.5,1
17,mean_molecule_atom_1_dist_xyz,318.5,1
18,max_molecule_atom_1_dist_xyz,318.5,1
19,sd_molecule_atom_1_dist_xyz,326.5,1
20,coulomb_C.x,267.0,1
21,coulomb_F.x,3.0,1
22,coulomb_H.x,227.5,1
23,coulomb_N.x,190.0,1
24,coulomb_O.x,316.0,1
25,yukawa_C.x,297.5,1
26,yukawa_F.x,4.0,1
27,yukawa_H.x,348.0,1
28,yukawa_N.x,232.0,1
29,yukawa_O.x,360.5,1
30,vander_C.x,291.5,1
31,vander_F.x,1.5,1
32,vander_H.x,374.0,1
33,vander_N.x,183.5,1
34,vander_O.x,308.5,1
35,coulomb_C.y,312.0,1
36,coulomb_F.y,2.0,1
37,coulomb_H.y,240.5,1
38,coulomb_N.y,84.5,1
39,coulomb_O.y,265.0,1
40,yukawa_C.y,429.5,1
41,yukawa_F.y,4.0,1
42,yukawa_H.y,328.0,1
43,yukawa_N.y,129.0,1
44,yukawa_O.y,317.0,1
45,vander_C.y,466.5,1
46,vander_F.y,3.0,1
47,vander_H.y,192.0,1
48,vander_N.y,111.5,1
49,vander_O.y,247.0,1
50,distC0,0.0,1
51,distH0,0.0,1
52,distN0,364.0,1
53,distC1,0.0,1
54,distH1,0.0,1
55,distN1,380.0,1
56,adH1,792.5,1
57,adH2,353.5,1
58,adH3,63.5,1
59,adH4,7.5,1
60,adC1,499.0,1
61,adC2,1130.5,1
62,adC3,922.5,1
63,adC4,728.0,1
64,adN1,336.0,1
65,adN2,60.0,1
66,adN3,5.5,1
67,adN4,0.0,1
68,NC,9.5,1
69,NH,11.5,1
70,NN,0.0,1
71,NF,0.0,1
72,NO,16.5,1
73,atom_index_0,98.5,1
74,atom_index_1,93.0,1
75,atom_0,0.0,1
76,x_0,336.5,1
77,y_0,259.0,1
78,z_0,354.0,1
79,dist_C_0_x,378.0,1
80,dist_C_1_x,443.5,1
81,dist_C_2_x,575.5,1
82,dist_C_3_x,707.5,1
83,dist_C_4_x,785.0,1
84,dist_F_0_x,0.5,1
85,dist_F_1_x,0.5,1
86,dist_F_2_x,0.0,1
87,dist_F_3_x,0.0,1
88,dist_F_4_x,0.0,1
89,dist_H_0_x,556.0,1
90,dist_H_1_x,511.0,1
91,dist_H_2_x,595.0,1
92,dist_H_3_x,589.5,1
93,dist_H_4_x,676.0,1
94,dist_N_0_x,540.0,1
95,dist_N_1_x,365.5,1
96,dist_N_2_x,124.5,1
97,dist_N_3_x,35.0,1
98,dist_N_4_x,8.5,1
99,dist_O_0_x,765.0,1
100,dist_O_1_x,176.0,1
101,dist_O_2_x,5.5,1
102,dist_O_3_x,0.0,1
103,dist_O_4_x,0.0,1
104,atom_1,0.0,1
105,x_1,64.5,1
106,y_1,73.0,1
107,z_1,80.0,1
108,dist_C_0_y,496.0,1
109,dist_C_1_y,418.5,1
110,dist_C_2_y,468.0,1
111,dist_C_3_y,633.0,1
112,dist_C_4_y,676.5,1
113,dist_F_0_y,1.5,1
114,dist_F_1_y,0.0,1
115,dist_F_2_y,0.0,1
116,dist_F_3_y,0.0,1
117,dist_F_4_y,0.0,1
118,dist_H_0_y,259.0,1
119,dist_H_1_y,380.5,1
120,dist_H_2_y,406.0,1
121,dist_H_3_y,467.5,1
122,dist_H_4_y,525.0,1
123,dist_N_0_y,367.5,1
124,dist_N_1_y,108.5,1
125,dist_N_2_y,26.5,1
126,dist_N_3_y,6.0,1
127,dist_N_4_y,0.5,1
128,dist_O_0_y,697.5,1
129,dist_O_1_y,180.0,1
130,dist_O_2_y,13.5,1
131,dist_O_3_y,0.0,1
132,dist_O_4_y,0.0,1
133,c_x,199.5,1
134,c_y,220.5,1
135,c_z,286.5,1
136,dist,204.5,1
137,dist_x,75.0,1
138,dist_y,61.0,1
139,dist_z,79.0,1
140,type_0,0.0,1
141,molecule_couples,163.5,1
142,molecule_dist_mean,404.5,1
143,molecule_dist_min,327.5,1
144,molecule_dist_max,392.5,1
145,molecule_dist_std,413.5,1
146,atom_0_couples_count,35.0,1
147,atom_1_couples_count,51.0,1
148,molecule_atom_index_0_count,70.5,1
149,molecule_atom_index_1_count,18.5,1
150,molecule_type_count,7.0,1
151,molecule_atom_1_count,3.5,1
152,molecule_type_0_count,0.5,1
153,molecule_atom_index_0_x_1_mean,222.0,1
154,molecule_atom_index_0_x_1_mean_diff,265.5,1
155,molecule_atom_index_0_x_1_mean_div,378.0,1
156,molecule_atom_index_0_x_1_max,245.5,1
157,molecule_atom_index_0_x_1_max_diff,216.5,1
158,molecule_atom_index_0_x_1_max_div,191.0,1
159,molecule_atom_index_0_x_1_std,352.0,1
160,molecule_atom_index_0_x_1_std_diff,139.5,1
161,molecule_atom_index_0_x_1_std_div,244.5,1
162,molecule_atom_index_0_x_1_min,246.5,1
163,molecule_atom_index_0_x_1_min_diff,234.5,1
164,molecule_atom_index_0_x_1_min_div,192.0,1
165,molecule_atom_index_0_y_1_mean,206.5,1
166,molecule_atom_index_0_y_1_mean_diff,255.5,1
167,molecule_atom_index_0_y_1_mean_div,316.5,1
168,molecule_atom_index_0_y_1_max,221.0,1
169,molecule_atom_index_0_y_1_max_diff,241.0,1
170,molecule_atom_index_0_y_1_max_div,215.5,1
171,molecule_atom_index_0_y_1_std,423.5,1
172,molecule_atom_index_0_y_1_std_diff,147.0,1
173,molecule_atom_index_0_y_1_std_div,232.5,1
174,molecule_atom_index_0_y_1_min,245.0,1
175,molecule_atom_index_0_y_1_min_diff,243.5,1
176,molecule_atom_index_0_y_1_min_div,193.0,1
177,molecule_atom_index_0_z_1_mean,338.0,1
178,molecule_atom_index_0_z_1_mean_diff,251.5,1
179,molecule_atom_index_0_z_1_mean_div,444.5,1
180,molecule_atom_index_0_z_1_max,262.5,1
181,molecule_atom_index_0_z_1_max_diff,245.0,1
182,molecule_atom_index_0_z_1_max_div,191.0,1
183,molecule_atom_index_0_z_1_std,347.5,1
184,molecule_atom_index_0_z_1_std_diff,194.5,1
185,molecule_atom_index_0_z_1_std_div,221.0,1
186,molecule_atom_index_0_z_1_min,300.0,1
187,molecule_atom_index_0_z_1_min_diff,191.5,1
188,molecule_atom_index_0_z_1_min_div,219.5,1
189,molecule_atom_index_0_dist_mean,224.5,1
190,molecule_atom_index_0_dist_mean_diff,361.0,1
191,molecule_atom_index_0_dist_mean_div,357.5,1
192,molecule_atom_index_0_dist_max,216.5,1
193,molecule_atom_index_0_dist_max_diff,196.0,1
194,molecule_atom_index_0_dist_max_div,157.5,1
195,molecule_atom_index_0_dist_std,212.0,1
196,molecule_atom_index_0_dist_std_diff,359.5,1
197,molecule_atom_index_0_dist_std_div,433.0,1
198,molecule_atom_index_0_dist_min,135.5,1
199,molecule_atom_index_0_dist_min_diff,229.0,1
200,molecule_atom_index_0_dist_min_div,387.5,1
201,molecule_atom_index_0_dist_x_mean,279.0,1
202,molecule_atom_index_0_dist_x_mean_diff,182.0,1
203,molecule_atom_index_0_dist_x_mean_div,252.0,1
204,molecule_atom_index_0_dist_x_max,270.5,1
205,molecule_atom_index_0_dist_x_max_diff,202.0,1
206,molecule_atom_index_0_dist_x_max_div,117.5,1
207,molecule_atom_index_0_dist_x_std,261.0,1
208,molecule_atom_index_0_dist_x_std_diff,162.0,1
209,molecule_atom_index_0_dist_x_std_div,231.5,1
210,molecule_atom_index_0_dist_x_min,509.0,1
211,molecule_atom_index_0_dist_x_min_diff,123.5,1
212,molecule_atom_index_0_dist_x_min_div,468.5,1
213,molecule_atom_index_0_dist_y_mean,310.0,1
214,molecule_atom_index_0_dist_y_mean_diff,196.5,1
215,molecule_atom_index_0_dist_y_mean_div,223.5,1
216,molecule_atom_index_0_dist_y_max,351.5,1
