,feature,importance,fold
0,type,0.0,1
1,inv_dist0,841.5,1
2,inv_dist1,581.5,1
3,inv_distP,576.0,1
4,inv_dist0R,1939.0,1
5,inv_dist1R,1028.0,1
6,inv_distPR,1192.0,1
7,inv_dist0E,849.5,1
8,inv_dist1E,580.0,1
9,inv_distPE,569.5,1
10,linkM0,1342.5,1
11,linkM1,1090.5,1
12,min_molecule_atom_0_dist_xyz,1242.0,1
13,mean_molecule_atom_0_dist_xyz,1179.5,1
14,max_molecule_atom_0_dist_xyz,1437.0,1
15,sd_molecule_atom_0_dist_xyz,785.5,1
16,min_molecule_atom_1_dist_xyz,1469.0,1
17,mean_molecule_atom_1_dist_xyz,595.5,1
18,max_molecule_atom_1_dist_xyz,843.5,1
19,sd_molecule_atom_1_dist_xyz,650.5,1
20,coulomb_C.x,442.5,1
21,coulomb_F.x,19.5,1
22,coulomb_H.x,300.0,1
23,coulomb_N.x,343.0,1
24,coulomb_O.x,1112.5,1
25,yukawa_C.x,715.5,1
26,yukawa_F.x,18.5,1
27,yukawa_H.x,817.5,1
28,yukawa_N.x,589.5,1
29,yukawa_O.x,1714.0,1
30,vander_C.x,683.0,1
31,vander_F.x,11.5,1
32,vander_H.x,937.5,1
33,vander_N.x,532.0,1
34,vander_O.x,1600.5,1
35,coulomb_C.y,437.5,1
36,coulomb_F.y,11.0,1
37,coulomb_H.y,311.0,1
38,coulomb_N.y,418.0,1
39,coulomb_O.y,1104.0,1
40,yukawa_C.y,884.5,1
41,yukawa_F.y,13.0,1
42,yukawa_H.y,596.0,1
43,yukawa_N.y,590.5,1
44,yukawa_O.y,1336.0,1
45,vander_C.y,1150.5,1
46,vander_F.y,36.0,1
47,vander_H.y,444.0,1
48,vander_N.y,628.5,1
49,vander_O.y,1428.5,1
50,distC0,1533.0,1
51,distH0,0.0,1
52,distN0,0.0,1
53,distC1,837.0,1
54,distH1,0.0,1
55,distN1,0.0,1
56,adH1,1611.0,1
57,adH2,882.0,1
58,adH3,272.0,1
59,adH4,53.0,1
60,adC1,1404.0,1
61,adC2,3562.0,1
62,adC3,2911.5,1
63,adC4,2132.5,1
64,adN1,2468.0,1
65,adN2,800.5,1
66,adN3,87.5,1
67,adN4,8.0,1
68,NC,17.0,1
69,NH,27.5,1
70,NN,22.0,1
71,NF,1.0,1
72,NO,25.0,1
73,atom_index_0,195.0,1
74,atom_index_1,250.5,1
75,atom_0,0.0,1
76,x_0,457.5,1
77,y_0,444.5,1
78,z_0,483.5,1
79,dist_C_0_x,536.5,1
80,dist_C_1_x,571.5,1
81,dist_C_2_x,571.0,1
82,dist_C_3_x,632.0,1
83,dist_C_4_x,748.5,1
84,dist_F_0_x,7.5,1
85,dist_F_1_x,1.5,1
86,dist_F_2_x,4.0,1
87,dist_F_3_x,0.0,1
88,dist_F_4_x,0.0,1
89,dist_H_0_x,1316.0,1
90,dist_H_1_x,887.5,1
91,dist_H_2_x,849.0,1
92,dist_H_3_x,808.0,1
93,dist_H_4_x,854.5,1
94,dist_N_0_x,610.5,1
95,dist_N_1_x,216.5,1
96,dist_N_2_x,58.5,1
97,dist_N_3_x,19.0,1
98,dist_N_4_x,6.0,1
99,dist_O_0_x,905.5,1
100,dist_O_1_x,688.0,1
101,dist_O_2_x,253.5,1
102,dist_O_3_x,31.5,1
103,dist_O_4_x,0.0,1
104,atom_1,0.0,1
105,x_1,176.0,1
106,y_1,185.5,1
107,z_1,185.0,1
108,dist_C_0_y,790.0,1
109,dist_C_1_y,538.5,1
110,dist_C_2_y,668.5,1
111,dist_C_3_y,774.0,1
112,dist_C_4_y,731.5,1
113,dist_F_0_y,4.0,1
114,dist_F_1_y,0.5,1
115,dist_F_2_y,2.0,1
116,dist_F_3_y,0.0,1
117,dist_F_4_y,0.0,1
118,dist_H_0_y,713.0,1
119,dist_H_1_y,780.5,1
120,dist_H_2_y,609.0,1
121,dist_H_3_y,658.0,1
122,dist_H_4_y,780.5,1
123,dist_N_0_y,526.0,1
124,dist_N_1_y,206.5,1
125,dist_N_2_y,68.5,1
126,dist_N_3_y,12.5,1
127,dist_N_4_y,3.5,1
128,dist_O_0_y,800.5,1
129,dist_O_1_y,695.0,1
130,dist_O_2_y,232.5,1
131,dist_O_3_y,18.5,1
132,dist_O_4_y,0.0,1
133,c_x,211.0,1
134,c_y,225.5,1
135,c_z,229.5,1
136,dist,902.5,1
137,dist_x,94.0,1
138,dist_y,87.0,1
139,dist_z,106.0,1
140,type_0,0.0,1
141,molecule_couples,212.0,1
142,molecule_dist_mean,778.5,1
143,molecule_dist_min,599.0,1
144,molecule_dist_max,574.0,1
145,molecule_dist_std,526.5,1
146,atom_0_couples_count,136.5,1
147,atom_1_couples_count,125.5,1
148,molecule_atom_index_0_count,100.5,1
149,molecule_atom_index_1_count,37.5,1
150,molecule_type_count,11.5,1
151,molecule_atom_1_count,4.5,1
152,molecule_type_0_count,2.0,1
153,molecule_atom_index_0_x_1_mean,276.0,1
154,molecule_atom_index_0_x_1_mean_diff,637.5,1
155,molecule_atom_index_0_x_1_mean_div,500.0,1
156,molecule_atom_index_0_x_1_max,338.5,1
157,molecule_atom_index_0_x_1_max_diff,554.0,1
158,molecule_atom_index_0_x_1_max_div,260.5,1
159,molecule_atom_index_0_x_1_std,623.0,1
160,molecule_atom_index_0_x_1_std_diff,220.5,1
161,molecule_atom_index_0_x_1_std_div,211.5,1
162,molecule_atom_index_0_x_1_min,292.0,1
163,molecule_atom_index_0_x_1_min_diff,548.5,1
164,molecule_atom_index_0_x_1_min_div,277.5,1
165,molecule_atom_index_0_y_1_mean,268.5,1
166,molecule_atom_index_0_y_1_mean_diff,567.5,1
167,molecule_atom_index_0_y_1_mean_div,485.0,1
168,molecule_atom_index_0_y_1_max,306.0,1
169,molecule_atom_index_0_y_1_max_diff,610.0,1
170,molecule_atom_index_0_y_1_max_div,410.5,1
171,molecule_atom_index_0_y_1_std,664.0,1
172,molecule_atom_index_0_y_1_std_diff,252.5,1
173,molecule_atom_index_0_y_1_std_div,255.5,1
174,molecule_atom_index_0_y_1_min,294.5,1
175,molecule_atom_index_0_y_1_min_diff,562.0,1
176,molecule_atom_index_0_y_1_min_div,271.0,1
177,molecule_atom_index_0_z_1_mean,322.5,1
178,molecule_atom_index_0_z_1_mean_diff,592.5,1
179,molecule_atom_index_0_z_1_mean_div,498.0,1
180,molecule_atom_index_0_z_1_max,348.0,1
181,molecule_atom_index_0_z_1_max_diff,530.5,1
182,molecule_atom_index_0_z_1_max_div,221.5,1
183,molecule_atom_index_0_z_1_std,633.0,1
184,molecule_atom_index_0_z_1_std_diff,283.0,1
185,molecule_atom_index_0_z_1_std_div,203.0,1
186,molecule_atom_index_0_z_1_min,331.5,1
187,molecule_atom_index_0_z_1_min_diff,531.5,1
188,molecule_atom_index_0_z_1_min_div,242.0,1
189,molecule_atom_index_0_dist_mean,474.0,1
190,molecule_atom_index_0_dist_mean_diff,895.0,1
191,molecule_atom_index_0_dist_mean_div,817.5,1
192,molecule_atom_index_0_dist_max,629.5,1
193,molecule_atom_index_0_dist_max_diff,1074.0,1
194,molecule_atom_index_0_dist_max_div,1112.0,1
195,molecule_atom_index_0_dist_std,326.0,1
196,molecule_atom_index_0_dist_std_diff,800.0,1
197,molecule_atom_index_0_dist_std_div,628.0,1
198,molecule_atom_index_0_dist_min,463.5,1
199,molecule_atom_index_0_dist_min_diff,772.5,1
200,molecule_atom_index_0_dist_min_div,1169.5,1
201,molecule_atom_index_0_dist_x_mean,391.5,1
202,molecule_atom_index_0_dist_x_mean_diff,454.5,1
203,molecule_atom_index_0_dist_x_mean_div,272.0,1
204,molecule_atom_index_0_dist_x_max,370.0,1
205,molecule_atom_index_0_dist_x_max_diff,514.5,1
206,molecule_atom_index_0_dist_x_max_div,221.5,1
207,molecule_atom_index_0_dist_x_std,390.0,1
208,molecule_atom_index_0_dist_x_std_diff,383.0,1
209,molecule_atom_index_0_dist_x_std_div,219.5,1
210,molecule_atom_index_0_dist_x_min,457.5,1
211,molecule_atom_index_0_dist_x_min_diff,208.0,1
212,molecule_atom_index_0_dist_x_min_div,497.0,1
213,molecule_atom_index_0_dist_y_mean,412.0,1
214,molecule_atom_index_0_dist_y_mean_diff,473.5,1
215,molecule_atom_index_0_dist_y_mean_div,293.0,1
216,molecule_atom_index_0_dist_y_max,449.5,1
217,molecule_atom_index_0_dist_y_max_diff,512.0,1
218,molecule_atom_index_0_dist_y_max_div,228.0,1
219,molecule_atom_index_0_dist_y_std,408.5,1
220,molecule_atom_index_0_dist_y_std_diff,386.5,1
221,molecule_atom_index_0_dist_y_std_div,222.5,1
222,molecule_atom_index_0_dist_y_min,530.0,1
223,molecule_atom_index_0_dist_y_min_diff,220.5,1
224,molecule_atom_index_0_dist_y_min_div,465.0,1
225,molecule_atom_index_0_dist_z_mean,381.5,1
226,molecule_atom_index_0_dist_z_mean_diff,506.0,1
227,molecule_atom_index_0_dist_z_mean_div,333.5,1
228,molecule_atom_index_0_dist_z_max,395.5,1
229,molecule_atom_index_0_dist_z_max_diff,492.5,1
230,molecule_atom_index_0_dist_z_max_div,252.5,1
231,molecule_atom_index_0_dist_z_std,372.0,1
232,molecule_atom_index_0_dist_z_std_diff,428.0,1
233,molecule_atom_index_0_dist_z_std_div,227.0,1
234,molecule_atom_index_0_dist_z_min,448.5,1
