,feature,importance,fold
0,cos_c0_c1,5153.0,1
1,adC4,6468.714285714285,1
2,gap,4550.071428571428,1
3,adH1,8560.857142857143,1
4,distance_closest_1,5316.357142857143,1
5,adC3,5344.142857142857,1
6,cos_c1_f1,5202.857142857143,1
7,cos_c0_f0,5067.071428571428,1
8,cos_c1,4767.642857142857,1
9,cos_c0,4704.5,1
10,adC2,4819.928571428572,1
11,cos_f1,5073.071428571428,1
12,max_distance_y,5619.285714285715,1
13,cos_f0_f1,5663.785714285715,1
14,cos_f0,5681.071428571428,1
15,linkM0,6721.857142857143,1
16,dist_O_0_y,6326.928571428572,1
17,mulliken_atom_1,5528.0,1
18,dist_O_0_x,6349.071428571428,1
19,bond_angle_plane,8180.928571428572,1
20,lumo,4557.5,1
21,bond_angle_axis,7513.5,1
22,homo,5333.5,1
23,rc_A,5693.642857142857,1
24,max_molecule_atom_0_dist_xyz,4876.928571428572,1
25,yukawa_C.y,4095.214285714286,1
26,vander_C.y,4045.714285714286,1
27,freqs_min,5474.642857142857,1
28,dist_C_4_x,6085.571428571428,1
29,distH0,5049.857142857143,1
30,adN1,2986.285714285714,1
31,mulliken_max,5880.642857142857,1
32,dist_C_4_y,6123.285714285715,1
33,mulliken_atom_0,5622.357142857143,1
34,dist_H_4_y,5825.142857142857,1
35,dist_C_3_y,5443.142857142857,1
36,yukawa_O.y,4426.857142857143,1
37,dist_H_0_y,4611.0,1
38,yukawa_O.x,4390.785714285715,1
39,dist_H_4_x,5932.357142857143,1
40,dist_H_3_y,5186.928571428572,1
41,mean_molecule_atom_0_dist_xyz,5479.642857142857,1
42,flatness_metric,5334.785714285715,1
43,dist_H_1_y,4611.428571428572,1
44,dist_H_3_x,5440.5,1
45,mu,5529.285714285715,1
46,rc_B,5016.357142857143,1
47,dist_H_2_y,4767.0,1
48,molecule_type_dist_max,5039.642857142857,1
49,linkM1,8532.214285714286,1
50,molecule_dist_min,5241.285714285715,1
51,type,0.0,1
0,cos_c0_c1,5218.642857142857,2
1,adC4,6499.928571428572,2
2,gap,4593.357142857143,2
3,adH1,8564.785714285714,2
4,distance_closest_1,5329.571428571428,2
5,adC3,5335.214285714285,2
6,cos_c1_f1,5120.214285714285,2
7,cos_c0_f0,4954.928571428572,2
8,cos_c1,4754.928571428572,2
9,cos_c0,4720.928571428572,2
10,adC2,4843.714285714285,2
11,cos_f1,5088.357142857143,2
12,max_distance_y,5591.928571428572,2
13,cos_f0_f1,5569.928571428572,2
14,cos_f0,5631.142857142857,2
15,linkM0,6779.928571428572,2
16,dist_O_0_y,6336.5,2
17,mulliken_atom_1,5421.642857142857,2
18,dist_O_0_x,6337.357142857143,2
19,bond_angle_plane,8149.357142857143,2
20,lumo,4601.357142857143,2
21,bond_angle_axis,7570.0,2
22,homo,5339.571428571428,2
23,rc_A,5637.857142857143,2
24,max_molecule_atom_0_dist_xyz,4866.285714285715,2
25,yukawa_C.y,4053.785714285714,2
26,vander_C.y,4024.214285714286,2
27,freqs_min,5485.142857142857,2
28,dist_C_4_x,6022.428571428572,2
29,distH0,5066.0,2
30,adN1,3024.0714285714284,2
31,mulliken_max,5817.357142857143,2
32,dist_C_4_y,6082.857142857143,2
33,mulliken_atom_0,5625.5,2
34,dist_H_4_y,5749.642857142857,2
35,dist_C_3_y,5375.214285714285,2
36,yukawa_O.y,4434.0,2
37,dist_H_0_y,4629.214285714285,2
38,yukawa_O.x,4434.285714285715,2
39,dist_H_4_x,5906.428571428572,2
40,dist_H_3_y,5136.0,2
41,mean_molecule_atom_0_dist_xyz,5407.785714285715,2
42,flatness_metric,5306.857142857143,2
43,dist_H_1_y,4614.714285714285,2
44,dist_H_3_x,5428.285714285715,2
