,feature,importance,fold
0,adC2,1551.357142857143,1
1,cos_c1,1506.2857142857142,1
2,cos_c0,1090.9285714285713,1
3,cos_c0_c1,1685.357142857143,1
4,adC3,1729.7857142857142,1
5,adH1,2353.3571428571427,1
6,cos_c0_f0,1378.2857142857142,1
7,dist_C_4_x,2139.6428571428573,1
8,dist_O_0_x,2301.785714285714,1
9,linkM0,2074.8571428571427,1
10,adC4,1771.5714285714287,1
11,bond_angle_axis,1954.9285714285713,1
12,dist_C_3_x,1899.857142857143,1
13,dist_O_0_y,2063.5714285714284,1
14,dist_C_4_y,1998.0714285714287,1
15,dist_H_4_x,1996.857142857143,1
16,bond_angle_plane,2009.142857142857,1
17,cos_center0_center1,1331.142857142857,1
18,gap,1388.0714285714287,1
19,dist_C_3_y,1704.5714285714287,1
20,mu,2090.6428571428573,1
21,mulliken_max,1593.857142857143,1
22,dist_H_2_x,1405.2142857142858,1
23,dist_H_3_x,1568.2857142857142,1
24,mulliken_atom_0,1313.9285714285713,1
25,cos_f0,1052.4285714285713,1
26,rc_A,1278.4285714285713,1
27,max_molecule_atom_0_dist_xyz,1279.357142857143,1
28,cos_c1_f1,1233.2857142857142,1
29,dist_C_2_x,1510.9285714285713,1
30,homo,1522.357142857143,1
31,mulliken_atom_1,1271.142857142857,1
32,dist_H_0_x,1125.5714285714287,1
33,mean_molecule_atom_0_dist_xyz,1349.7857142857142,1
34,dist_N_0_x,1647.9285714285713,1
35,freqs_min,1568.4285714285713,1
36,molecule_atom_index_0_dist_y_min,1866.642857142857,1
37,lumo,1289.7142857142858,1
38,dist_H_4_y,1378.7142857142858,1
39,cos_f0_f1,1395.7142857142858,1
40,molecule_atom_index_0_dist_z_min,2012.9285714285713,1
41,rc_C,1149.357142857143,1
42,dist_H_1_x,1305.5714285714287,1
43,molecule_atom_index_0_dist_x_min,1966.5714285714287,1
44,molecule_atom_index_0_dist_y_min_div,1900.7857142857142,1
45,adC1,892.7142857142857,1
46,dist_C_0_y,1123.0,1
47,cos_f1,1449.9285714285713,1
48,molecule_type_0_dist_z_min_div,1821.857142857143,1
49,distance_center1,976.5714285714286,1
50,rc_B,1127.7857142857142,1
51,inv_dist0E,1114.142857142857,1
52,molecule_type_dist_std_div,1228.7857142857142,1
53,molecule_type_0_dist_x_min_div,1872.7142857142858,1
54,molecule_atom_index_0_dist_z_min_div,1757.0714285714287,1
55,cos_center0,1023.6428571428571,1
56,molecule_atom_index_0_dist_x_min_div,1766.7857142857142,1
57,dist_C_2_y,1472.7857142857142,1
58,molecule_type_0_dist_min,1257.857142857143,1
59,dist_H_3_y,1180.142857142857,1
60,vander_C.y,948.1428571428571,1
61,distance_center0,1160.2142857142858,1
62,cos_center1,1147.4285714285713,1
63,inv_dist0,1237.5714285714287,1
64,roundness_metric,1154.7857142857142,1
65,sd_molecule_atom_0_dist_xyz,1157.0,1
66,linkM1,1320.4285714285713,1
67,molecule_type_dist_std,1045.5714285714287,1
68,molecule_type_0_dist_z_min,1485.2857142857142,1
69,molecule_atom_index_0_z_1_mean_div,1929.857142857143,1
70,molecule_type_0_dist_y_min_div,1646.0714285714287,1
71,dist_C_1_x,1161.2857142857142,1
72,molecule_atom_1_dist_x_min_div,1316.9285714285713,1
73,molecule_type_0_dist_x_min,1583.142857142857,1
74,molecule_type_0_dist_std,1217.4285714285713,1
75,molecule_atom_index_0_dist_std_div,1161.857142857143,1
76,molecule_atom_index_1_dist_z_min_div,1326.9285714285713,1
77,molecule_type_0_dist_y_std,1209.0714285714287,1
78,yukawa_C.y,825.3571428571429,1
79,freqs_max,1312.2857142857142,1
80,molecule_atom_index_1_dist_std_diff,902.6428571428571,1
81,molecule_type_0_dist_y_max,1549.2857142857142,1
82,molecule_atom_index_0_y_1_std,1403.9285714285713,1
83,inv_distPR,963.2142857142857,1
