,feature,importance,fold
0,adC1,10568.0,1
1,mulliken_atom_0,8191.5,1
2,mulliken_atom_1,8786.0,1
3,adC4,8253.0,1
4,cos_c0_f0,8333.5,1
5,adH1,8276.0,1
6,adN1,8323.5,1
7,linkM0,7273.5,1
8,linkM1,6926.5,1
9,distC0,8492.5,1
10,vander_O.y,5758.0,1
11,bond_angle_plane,6508.0,1
12,inv_dist1R,5207.0,1
13,max_molecule_atom_0_dist_xyz,7154.0,1
14,cos_center1,5248.0,1
15,yukawa_O.y,4916.0,1
16,cos_f0,4857.5,1
17,yukawa_O.x,5205.0,1
18,cos_c0_c1,6406.0,1
19,flatness_metric,6247.0,1
20,cos_f0_f1,6438.5,1
21,freqs_min,6058.5,1
22,gap,5492.5,1
23,cos_f1,5859.5,1
24,vander_O.x,4414.5,1
25,cos_center0,5060.5,1
26,homo,5972.5,1
27,molecule_atom_index_0_dist_max_div,6817.5,1
28,mulliken_max,6136.5,1
29,lumo,5171.5,1
30,adH2,4669.5,1
31,inv_distPR,4319.0,1
32,rc_A,6096.0,1
33,bond_angle_axis,5671.5,1
34,dist_H_1_x,5497.0,1
35,rc_C,5354.5,1
36,inv_dist0R,5056.0,1
37,cos_c1_f1,5226.5,1
38,distC1,6019.0,1
39,dist_C_4_y,5677.0,1
40,cos_center0_center1,4993.0,1
41,min_molecule_atom_1_dist_xyz,4945.0,1
42,dist_O_0_x,5975.5,1
43,dist_H_2_x,5472.5,1
44,dist_H_0_y,5562.0,1
45,inv_dist1,5659.5,1
46,yukawa_C.y,5242.5,1
47,yukawa_C.x,5730.0,1
48,distance_center1,5067.0,1
49,dist_C_4_x,5161.5,1
50,dist_H_4_x,5767.5,1
51,dist_C_3_y,5335.0,1
52,mu,5038.0,1
53,inv_dist0E,5153.0,1
54,min_molecule_atom_0_dist_xyz,3754.0,1
55,vander_C.y,5058.0,1
56,freqs_max,5672.0,1
57,yukawa_H.x,5021.5,1
58,inv_dist0,4870.5,1
59,dist_H_3_x,5368.0,1
60,rc_B,4969.0,1
61,yukawa_H.y,4899.0,1
62,type,0.0,1
0,adC1,10440.5,2
1,mulliken_atom_0,8110.5,2
2,mulliken_atom_1,8781.5,2
3,adC4,8131.0,2
4,cos_c0_f0,8110.0,2
5,adH1,8320.0,2
6,adN1,8437.0,2
7,linkM0,7233.0,2
8,linkM1,7022.0,2
9,distC0,8527.0,2
10,vander_O.y,5612.5,2
11,bond_angle_plane,6557.5,2
12,inv_dist1R,5058.5,2
13,max_molecule_atom_0_dist_xyz,7136.5,2
14,cos_center1,5065.0,2
15,yukawa_O.y,4732.5,2
16,cos_f0,4937.5,2
17,yukawa_O.x,5171.5,2
18,cos_c0_c1,6354.0,2
19,flatness_metric,6248.0,2
20,cos_f0_f1,6421.0,2
21,freqs_min,6158.0,2
22,gap,5436.5,2
23,cos_f1,5846.5,2
24,vander_O.x,4314.5,2
25,cos_center0,5005.0,2
26,homo,5922.5,2
27,molecule_atom_index_0_dist_max_div,6749.0,2
28,mulliken_max,6154.0,2
29,lumo,5207.5,2
30,adH2,4603.0,2
31,inv_distPR,4469.0,2
32,rc_A,6133.0,2
33,bond_angle_axis,5690.0,2
34,dist_H_1_x,5533.5,2
35,rc_C,5395.5,2
36,inv_dist0R,5109.5,2
37,cos_c1_f1,5068.0,2
38,distC1,5880.5,2
39,dist_C_4_y,5561.0,2
40,cos_center0_center1,4977.5,2
41,min_molecule_atom_1_dist_xyz,4928.0,2
42,dist_O_0_x,5986.0,2
43,dist_H_2_x,5513.0,2
44,dist_H_0_y,5528.5,2
45,inv_dist1,5775.5,2
46,yukawa_C.y,5250.0,2
47,yukawa_C.x,5863.5,2
48,distance_center1,5154.0,2
49,dist_C_4_x,5281.5,2
50,dist_H_4_x,5746.0,2
51,dist_C_3_y,5248.5,2
52,mu,5037.0,2
53,inv_dist0E,5255.0,2
54,min_molecule_atom_0_dist_xyz,3863.5,2
55,vander_C.y,4963.5,2
56,freqs_max,5904.5,2
57,yukawa_H.x,5071.0,2
58,inv_dist0,4844.0,2
59,dist_H_3_x,5391.0,2
60,rc_B,4923.5,2
61,yukawa_H.y,4902.0,2
62,type,0.0,2
