,feature,importance,fold
0,cos_c1,3175.0,1
1,linkM0,2613.0,1
2,dist_O_0_x,2707.0,1
3,cos_c0,2700.0,1
4,adC3,2996.5,1
5,adC4,2828.0,1
6,mulliken_atom_0,2490.0,1
7,dist_C_4_x,2650.0,1
8,cos_f0,2569.0,1
9,adH1,2396.0,1
10,bond_angle_axis,2463.0,1
11,dist_H_4_x,2583.0,1
12,cos_c0_f0,2549.0,1
13,bond_angle_plane,2465.0,1
14,dist_O_0_y,2855.5,1
15,gap,2189.5,1
16,dist_H_3_x,2260.5,1
17,dist_C_3_x,2385.5,1
18,dist_C_4_y,2736.0,1
19,cos_f0_f1,2109.5,1
20,dist_H_2_x,2209.0,1
21,dist_C_3_y,2524.5,1
22,mu,2253.5,1
23,dist_N_0_x,2085.5,1
24,rc_A,2430.5,1
25,cos_f1,2112.5,1
26,mulliken_max,2341.5,1
27,lumo,2060.5,1
28,distance_center1,2087.5,1
29,distance_center0,1884.5,1
30,cos_center0_center1,1983.5,1
31,mulliken_atom_1,2607.0,1
32,max_molecule_atom_0_dist_xyz,2099.5,1
33,molecule_atom_index_0_dist_y_min,2344.5,1
34,dist_C_2_x,2084.0,1
35,homo,2348.0,1
36,molecule_atom_index_0_dist_x_min,2124.0,1
37,dist_H_1_x,2090.0,1
38,molecule_type_0_dist_z_min_div,1988.0,1
39,mean_molecule_atom_0_dist_xyz,2431.0,1
40,cos_center0,1932.5,1
41,molecule_type_0_dist_y_min_div,2273.5,1
42,cos_c1_f1,2320.5,1
43,inv_distPR,2629.0,1
44,molecule_type_0_dist_x_min,1978.0,1
45,inv_dist0,2084.5,1
46,roundness_metric,2291.5,1
47,sd_molecule_atom_0_dist_xyz,1993.0,1
48,vander_H.x,1568.5,1
49,z_farthest_0,2177.5,1
50,molecule_type_0_dist_x_min_div,2087.5,1
51,molecule_type_0_dist_z_min,2054.5,1
52,molecule_atom_index_0_z_1_mean_div,2245.5,1
53,molecule_atom_index_0_dist_x_min_div,1935.0,1
54,yukawa_H.x,1701.0,1
55,dist_H_0_x,1878.5,1
56,molecule_atom_index_0_dist_z_min,2092.5,1
57,vander_C.y,2325.5,1
58,molecule_atom_index_0_dist_max_diff,1697.5,1
59,molecule_atom_index_0_dist_max_div,1730.5,1
60,molecule_type_dist_std_diff,3313.0,1
61,molecule_atom_index_0_dist_z_min_div,1979.5,1
62,type,0.0,1
0,cos_c1,3240.5,2
1,linkM0,2683.5,2
2,dist_O_0_x,2821.0,2
3,cos_c0,2773.0,2
4,adC3,2996.0,2
5,adC4,2841.5,2
6,mulliken_atom_0,2446.0,2
7,dist_C_4_x,2594.0,2
8,cos_f0,2633.0,2
9,adH1,2452.0,2
10,bond_angle_axis,2432.5,2
11,dist_H_4_x,2628.5,2
12,cos_c0_f0,2579.5,2
13,bond_angle_plane,2404.0,2
14,dist_O_0_y,2884.0,2
15,gap,2261.5,2
16,dist_H_3_x,2207.0,2
17,dist_C_3_x,2423.0,2
18,dist_C_4_y,2813.5,2
19,cos_f0_f1,2118.5,2
20,dist_H_2_x,2199.5,2
21,dist_C_3_y,2417.0,2
22,mu,2342.0,2
23,dist_N_0_x,1999.0,2
24,rc_A,2437.0,2
25,cos_f1,2059.5,2
26,mulliken_max,2405.5,2
27,lumo,2094.0,2
28,distance_center1,2145.5,2
29,distance_center0,1928.0,2
30,cos_center0_center1,2004.0,2
31,mulliken_atom_1,2541.0,2
32,max_molecule_atom_0_dist_xyz,2162.0,2
33,molecule_atom_index_0_dist_y_min,2287.5,2
34,dist_C_2_x,2060.5,2
35,homo,2237.5,2
36,molecule_atom_index_0_dist_x_min,2064.0,2
37,dist_H_1_x,2169.5,2
38,molecule_type_0_dist_z_min_div,2033.5,2
39,mean_molecule_atom_0_dist_xyz,2484.5,2
40,cos_center0,1945.5,2
41,molecule_type_0_dist_y_min_div,2257.5,2
42,cos_c1_f1,2286.0,2
43,inv_distPR,2650.0,2
44,molecule_type_0_dist_x_min,2004.0,2
45,inv_dist0,2072.5,2
46,roundness_metric,2361.0,2
47,sd_molecule_atom_0_dist_xyz,1996.5,2
48,vander_H.x,1582.0,2
49,z_farthest_0,2156.0,2
50,molecule_type_0_dist_x_min_div,2049.5,2
51,molecule_type_0_dist_z_min,2123.0,2
52,molecule_atom_index_0_z_1_mean_div,2346.5,2
53,molecule_atom_index_0_dist_x_min_div,1942.5,2
54,yukawa_H.x,1616.0,2
55,dist_H_0_x,1823.0,2
56,molecule_atom_index_0_dist_z_min,2057.5,2
57,vander_C.y,2295.5,2
58,molecule_atom_index_0_dist_max_diff,1751.0,2
59,molecule_atom_index_0_dist_max_div,1809.0,2
60,molecule_type_dist_std_diff,3374.5,2
61,molecule_atom_index_0_dist_z_min_div,1938.5,2
62,type,0.0,2
