,feature,importance,fold
0,dist_O_0_x,1903.0,1
1,mu,1625.5,1
2,adC1,2142.0,1
3,bond_angle_axis,1786.0,1
4,dist_C_3_y,1658.0,1
5,linkM0,2482.5,1
6,dist_C_4_y,1693.5,1
7,dist_O_0_y,1832.0,1
8,dist_C_3_x,1642.5,1
9,adC3,1920.5,1
10,dist_C_4_x,1614.0,1
11,inv_dist1R,1929.5,1
12,bond_angle_plane,1824.0,1
13,homo,1503.5,1
14,mulliken_max,1702.5,1
15,dist_H_4_x,1640.5,1
16,lumo,1542.5,1
17,gap,1571.0,1
18,molecule_type_0_dist_x_std,1396.5,1
19,dist_H_1_x,1835.5,1
20,freqs_min,1369.0,1
21,dist_N_0_y,1861.0,1
22,dist_H_3_x,1430.5,1
23,distance_center0,1718.5,1
24,cos_c0_f0,2093.5,1
25,adH1,1746.5,1
26,rc_A,1679.5,1
27,mulliken_atom_1,1675.5,1
28,molecule_type_0_dist_x_max,1379.5,1
29,molecule_dist_max,1315.5,1
30,alpha,1260.0,1
31,dist_C_2_y,1527.0,1
32,dist_H_2_x,1600.5,1
33,vander_C.y,1706.0,1
34,roundness_metric,1136.0,1
35,dist_C_2_x,1489.0,1
36,freqs_max,1559.0,1
37,min_molecule_atom_1_dist_xyz,2154.0,1
38,cos_center0_center1,1627.5,1
39,dist_H_3_y,1481.0,1
40,molecule_dist_std,1255.5,1
41,linkM1,1764.0,1
42,molecule_type_0_dist_z_min,1410.5,1
43,rc_C,1276.5,1
44,molecule_dist_mean,1417.5,1
45,cos_center1,1439.0,1
46,dist_H_4_y,1420.5,1
47,thinness_metric,1084.0,1
48,cos_center0,1313.0,1
49,molecule_type_0_z_1_mean_div,1359.5,1
50,distance_center1,1434.5,1
51,dist_N_1_x,1772.0,1
52,molecule_type_0_dist_max,1356.5,1
53,molecule_type_0_dist_z_min_div,1516.5,1
54,cos_f0_f1,1846.5,1
55,dist_N_0_x,1354.5,1
56,rc_B,1159.0,1
57,molecule_type_0_dist_x_min,1369.0,1
58,freqs_mean,1228.0,1
59,molecule_type_0_dist_z_std,1341.0,1
60,molecule_atom_index_0_z_1_mean_div,1587.0,1
61,molecule_type_0_dist_y_mean,1425.5,1
62,type,0.0,1
0,dist_O_0_x,1878.5,2
1,mu,1759.5,2
2,adC1,2219.5,2
3,bond_angle_axis,1876.5,2
4,dist_C_3_y,1704.0,2
5,linkM0,2241.5,2
6,dist_C_4_y,1665.5,2
7,dist_O_0_y,1831.5,2
8,dist_C_3_x,1823.0,2
9,adC3,1909.0,2
10,dist_C_4_x,1643.0,2
11,inv_dist1R,1898.0,2
12,bond_angle_plane,1906.5,2
13,homo,1589.5,2
14,mulliken_max,1527.0,2
15,dist_H_4_x,1705.5,2
16,lumo,1555.5,2
17,gap,1560.0,2
18,molecule_type_0_dist_x_std,1380.5,2
19,dist_H_1_x,1979.5,2
20,freqs_min,1346.0,2
21,dist_N_0_y,1833.5,2
22,dist_H_3_x,1483.5,2
23,distance_center0,1658.0,2
24,cos_c0_f0,2135.5,2
25,adH1,1758.5,2
26,rc_A,1573.0,2
27,mulliken_atom_1,1636.5,2
28,molecule_type_0_dist_x_max,1414.0,2
29,molecule_dist_max,1312.0,2
30,alpha,1274.0,2
31,dist_C_2_y,1509.0,2
32,dist_H_2_x,1653.5,2
33,vander_C.y,1604.5,2
34,roundness_metric,1253.0,2
35,dist_C_2_x,1551.5,2
36,freqs_max,1599.5,2
37,min_molecule_atom_1_dist_xyz,2182.5,2
38,cos_center0_center1,1619.5,2
39,dist_H_3_y,1364.5,2
40,molecule_dist_std,1302.5,2
41,linkM1,1798.0,2
42,molecule_type_0_dist_z_min,1442.0,2
43,rc_C,1189.0,2
44,molecule_dist_mean,1393.5,2
45,cos_center1,1457.5,2
46,dist_H_4_y,1395.5,2
47,thinness_metric,1174.5,2
48,cos_center0,1264.0,2
49,molecule_type_0_z_1_mean_div,1470.0,2
50,distance_center1,1445.0,2
51,dist_N_1_x,1783.0,2
52,molecule_type_0_dist_max,1354.5,2
53,molecule_type_0_dist_z_min_div,1444.0,2
54,cos_f0_f1,1879.0,2
55,dist_N_0_x,1370.5,2
56,rc_B,1175.0,2
57,molecule_type_0_dist_x_min,1465.0,2
58,freqs_mean,1302.0,2
59,molecule_type_0_dist_z_std,1351.5,2
60,molecule_atom_index_0_z_1_mean_div,1685.5,2
61,molecule_type_0_dist_y_mean,1410.5,2
62,type,0.0,2
