,feature,importance,fold
0,adC3,5940.0,1
1,cos_f0,5504.0,1
2,cos_c0_c1,4978.0,1
3,cos_c0_f0,5737.0,1
4,adC4,4424.0,1
5,cos_c1,4852.5,1
6,adN1,3887.5,1
7,adH1,3188.0,1
8,adC1,3185.5,1
9,inv_dist0R,2462.5,1
10,min_molecule_atom_1_dist_xyz,3127.5,1
11,distC0,3166.0,1
12,mulliken_atom_1,3115.5,1
13,gap,2290.0,1
14,max_molecule_atom_0_dist_xyz,3066.5,1
15,mulliken_atom_0,2536.5,1
16,min_molecule_atom_0_dist_xyz,2019.5,1
17,vander_C.y,2635.0,1
18,yukawa_O.x,2274.0,1
19,vander_O.y,2347.5,1
20,linkM0,2522.5,1
21,molecule_atom_index_0_dist_std_diff,2600.0,1
22,cos_f1,2785.5,1
23,molecule_atom_index_0_dist_min_div,2891.0,1
24,inv_distPR,2509.5,1
25,dist_H_0_x,2337.5,1
26,yukawa_O.y,1860.0,1
27,mean_molecule_atom_0_dist_xyz,2203.5,1
28,molecule_atom_index_1_dist_std_diff,2780.0,1
29,freqs_min,1940.0,1
30,linkM1,2189.5,1
31,cos_center0_center1,1973.5,1
32,vander_O.x,2014.5,1
33,inv_dist1R,2956.0,1
34,max_molecule_atom_1_dist_xyz,2869.0,1
35,bond_angle_axis,2026.5,1
36,cos_f0_f1,2314.0,1
37,molecule_atom_index_1_dist_min_div,2441.5,1
38,bond_angle_plane,2005.5,1
39,yukawa_C.y,2153.0,1
40,molecule_atom_index_0_dist_std_div,2035.0,1
41,molecule_atom_index_0_dist_min_diff,2809.5,1
42,dist_H_1_x,2099.5,1
43,adH2,1740.0,1
44,lumo,1821.0,1
45,vander_H.x,2479.0,1
46,molecule_atom_index_1_dist_min_diff,2263.0,1
47,vander_N.y,2514.5,1
48,mulliken_max,1715.0,1
49,dist_C_0_y,1945.0,1
50,molecule_atom_index_0_dist_mean_div,1912.5,1
51,homo,1773.5,1
52,molecule_atom_index_0_dist_mean_diff,1912.5,1
53,sd_molecule_atom_0_dist_xyz,1768.5,1
54,cos_c1_f1,2034.5,1
55,molecule_dist_mean,1979.5,1
56,rc_C,1630.5,1
57,coulomb_O.y,1564.5,1
58,cos_center1,1752.0,1
59,molecule_type_0_dist_std_diff,2632.5,1
60,rc_B,1443.5,1
61,molecule_atom_index_0_dist_max_diff,2145.5,1
62,type,0.0,1
0,adC3,6115.0,2
1,cos_f0,5503.0,2
2,cos_c0_c1,4930.5,2
3,cos_c0_f0,5701.0,2
4,adC4,4510.0,2
5,cos_c1,4823.0,2
6,adN1,3969.0,2
7,adH1,3234.5,2
8,adC1,3190.5,2
9,inv_dist0R,2490.5,2
10,min_molecule_atom_1_dist_xyz,3132.5,2
11,distC0,3135.0,2
12,mulliken_atom_1,3150.5,2
13,gap,2333.5,2
14,max_molecule_atom_0_dist_xyz,3006.5,2
15,mulliken_atom_0,2563.5,2
16,min_molecule_atom_0_dist_xyz,2033.0,2
17,vander_C.y,2670.5,2
18,yukawa_O.x,2393.0,2
19,vander_O.y,2394.0,2
20,linkM0,2475.5,2
21,molecule_atom_index_0_dist_std_diff,2639.0,2
22,cos_f1,2692.0,2
23,molecule_atom_index_0_dist_min_div,2911.0,2
24,inv_distPR,2476.5,2
25,dist_H_0_x,2387.0,2
26,yukawa_O.y,1848.5,2
27,mean_molecule_atom_0_dist_xyz,2209.0,2
28,molecule_atom_index_1_dist_std_diff,2825.0,2
29,freqs_min,1923.5,2
30,linkM1,2226.0,2
31,cos_center0_center1,1918.0,2
32,vander_O.x,2074.5,2
33,inv_dist1R,2928.0,2
34,max_molecule_atom_1_dist_xyz,2877.5,2
35,bond_angle_axis,2009.5,2
36,cos_f0_f1,2321.0,2
37,molecule_atom_index_1_dist_min_div,2404.5,2
38,bond_angle_plane,1976.0,2
39,yukawa_C.y,2116.5,2
40,molecule_atom_index_0_dist_std_div,1942.0,2
41,molecule_atom_index_0_dist_min_diff,2796.0,2
42,dist_H_1_x,2161.0,2
43,adH2,1687.0,2
44,lumo,1806.5,2
45,vander_H.x,2515.5,2
46,molecule_atom_index_1_dist_min_diff,2185.5,2
47,vander_N.y,2530.0,2
48,mulliken_max,1680.5,2
49,dist_C_0_y,2024.5,2
50,molecule_atom_index_0_dist_mean_div,1903.0,2
51,homo,1718.5,2
52,molecule_atom_index_0_dist_mean_diff,1932.0,2
53,sd_molecule_atom_0_dist_xyz,1853.0,2
54,cos_c1_f1,1943.5,2
55,molecule_dist_mean,1972.5,2
56,rc_C,1584.5,2
57,coulomb_O.y,1637.5,2
58,cos_center1,1662.5,2
59,molecule_type_0_dist_std_diff,2677.0,2
60,rc_B,1540.0,2
61,molecule_atom_index_0_dist_max_diff,2208.0,2
62,type,0.0,2
