,feature,importance,fold
0,gap,4490.5,1
1,adH1,6222.5,1
2,distance_closest_1,6150.5,1
3,adC3,6799.5,1
4,cos_c1_f1,5773.5,1
5,cos_c0_f0,5621.5,1
6,cos_c1,6493.0,1
7,cos_c0,6601.5,1
8,adC2,5707.0,1
9,cos_f1,5450.0,1
10,max_distance_y,5601.5,1
11,cos_f0_f1,5170.5,1
12,cos_f0,5337.5,1
13,linkM0,5082.0,1
14,dist_O_0_y,4505.0,1
15,mulliken_atom_1,4556.0,1
16,dist_O_0_x,4622.0,1
17,bond_angle_plane,5142.5,1
18,lumo,3935.5,1
19,bond_angle_axis,4725.0,1
20,homo,4219.5,1
21,rc_A,4385.5,1
22,max_molecule_atom_0_dist_xyz,5403.0,1
23,yukawa_C.y,4070.5,1
24,vander_C.y,4294.0,1
25,freqs_min,4304.0,1
26,dist_C_4_x,4604.5,1
27,distH0,4546.0,1
28,adN1,4495.0,1
29,mulliken_max,4150.0,1
30,dist_C_4_y,4338.5,1
31,mulliken_atom_0,4787.5,1
32,dist_H_4_y,4381.0,1
33,dist_C_3_y,3864.5,1
34,yukawa_O.y,3708.5,1
35,dist_H_0_y,3920.5,1
36,yukawa_O.x,4719.0,1
37,dist_H_4_x,4312.5,1
38,dist_H_3_y,3978.5,1
39,mean_molecule_atom_0_dist_xyz,4920.0,1
40,flatness_metric,3910.5,1
41,dist_H_1_y,3654.0,1
42,dist_H_3_x,4206.5,1
43,mu,3702.5,1
44,rc_B,3588.0,1
45,dist_H_2_y,3756.5,1
46,molecule_type_dist_max,4144.5,1
47,linkM1,4767.0,1
48,molecule_dist_min,3672.5,1
49,max_molecule_atom_1_dist_xyz,4983.5,1
50,molecule_atom_1_dist_min,4083.5,1
51,vander_O.y,3236.0,1
52,cos_center0_center1,4530.5,1
53,molecule_atom_index_1_dist_std_diff,6073.5,1
54,freqs_max,3657.0,1
55,distH1,4418.0,1
56,rc_C,3473.5,1
57,dist_C_2_y,3581.5,1
58,dist_C_3_x,3855.0,1
59,molecule_type_dist_mean,4189.5,1
60,dist_H_2_x,4060.5,1
61,molecule_dist_max,3902.5,1
62,type,0.0,1
0,gap,4466.5,2
1,adH1,6156.5,2
2,distance_closest_1,5992.0,2
3,adC3,6681.0,2
4,cos_c1_f1,5677.0,2
5,cos_c0_f0,5696.5,2
6,cos_c1,6663.5,2
7,cos_c0,6641.5,2
8,adC2,5704.0,2
9,cos_f1,5296.0,2
10,max_distance_y,5611.5,2
11,cos_f0_f1,5109.0,2
12,cos_f0,5389.5,2
13,linkM0,5157.0,2
14,dist_O_0_y,4580.0,2
15,mulliken_atom_1,4616.5,2
16,dist_O_0_x,4650.0,2
17,bond_angle_plane,5149.5,2
18,lumo,3947.0,2
19,bond_angle_axis,4783.5,2
20,homo,4238.5,2
21,rc_A,4414.5,2
22,max_molecule_atom_0_dist_xyz,5452.5,2
23,yukawa_C.y,4137.0,2
24,vander_C.y,4242.0,2
25,freqs_min,4297.5,2
26,dist_C_4_x,4586.5,2
27,distH0,4571.0,2
28,adN1,4451.0,2
29,mulliken_max,4189.5,2
30,dist_C_4_y,4276.0,2
31,mulliken_atom_0,4751.5,2
32,dist_H_4_y,4524.0,2
33,dist_C_3_y,3858.0,2
34,yukawa_O.y,3673.0,2
35,dist_H_0_y,3936.0,2
36,yukawa_O.x,4745.5,2
37,dist_H_4_x,4405.0,2
38,dist_H_3_y,3959.0,2
39,mean_molecule_atom_0_dist_xyz,4915.0,2
40,flatness_metric,3971.0,2
41,dist_H_1_y,3594.0,2
42,dist_H_3_x,4300.0,2
43,mu,3743.5,2
44,rc_B,3650.5,2
45,dist_H_2_y,3858.5,2
46,molecule_type_dist_max,4158.5,2
47,linkM1,4862.5,2
48,molecule_dist_min,3661.0,2
49,max_molecule_atom_1_dist_xyz,4993.0,2
50,molecule_atom_1_dist_min,4012.5,2
51,vander_O.y,3284.0,2
52,cos_center0_center1,4502.0,2
53,molecule_atom_index_1_dist_std_diff,6003.0,2
54,freqs_max,3803.0,2
55,distH1,4473.5,2
56,rc_C,3507.5,2
57,dist_C_2_y,3536.5,2
58,dist_C_3_x,3881.0,2
59,molecule_type_dist_mean,4198.5,2
60,dist_H_2_x,4044.5,2
61,molecule_dist_max,3865.0,2
62,type,0.0,2
