,feature,importance,fold
0,cos_c0_c1,5682.125,1
1,adC4,7482.0,1
2,gap,6088.25,1
3,adH1,9157.25,1
4,distance_closest_1,6411.375,1
5,adC3,6432.125,1
6,cos_c1_f1,6417.0,1
7,cos_c0_f0,6039.25,1
8,cos_c1,5379.75,1
9,cos_c0,5167.5,1
10,adC2,5956.0,1
11,cos_f1,5948.0,1
12,max_distance_y,6595.0,1
13,cos_f0_f1,6629.625,1
14,cos_f0,6216.125,1
15,linkM0,7934.875,1
16,dist_O_0_y,7909.875,1
17,mulliken_atom_1,6908.0,1
18,dist_O_0_x,7718.25,1
19,bond_angle_plane,10367.125,1
20,lumo,5811.875,1
21,bond_angle_axis,9624.75,1
22,homo,7337.125,1
23,rc_A,7579.625,1
24,max_molecule_atom_0_dist_xyz,5919.25,1
25,yukawa_C.y,4803.0,1
26,vander_C.y,4727.625,1
27,freqs_min,6869.875,1
28,dist_C_4_x,7771.375,1
29,distH0,5204.75,1
30,adN1,3762.375,1
31,mulliken_max,7258.25,1
32,dist_C_4_y,8077.25,1
33,mulliken_atom_0,6868.375,1
34,dist_H_4_y,7190.375,1
35,dist_C_3_y,6486.75,1
36,yukawa_O.y,3756.625,1
37,dist_H_0_y,4881.0,1
38,yukawa_O.x,5175.125,1
39,dist_H_4_x,7166.125,1
40,dist_H_3_y,6268.5,1
41,mean_molecule_atom_0_dist_xyz,6122.375,1
42,flatness_metric,6463.0,1
43,dist_H_1_y,5617.375,1
44,dist_H_3_x,6333.25,1
45,mu,7261.5,1
46,rc_B,5398.125,1
47,dist_H_2_y,5759.375,1
48,molecule_type_dist_max,5949.5,1
49,linkM1,6130.0,1
50,molecule_dist_min,6044.75,1
51,max_molecule_atom_1_dist_xyz,4680.125,1
52,molecule_atom_1_dist_min,6764.625,1
53,vander_O.y,2778.125,1
54,cos_center0_center1,6864.0,1
55,molecule_atom_index_1_dist_std_diff,10210.25,1
56,freqs_max,6087.625,1
57,distH1,6528.375,1
58,rc_C,5207.5,1
59,dist_C_2_y,5903.0,1
60,dist_C_3_x,6328.0,1
61,molecule_type_dist_mean,6643.5,1
62,dist_H_2_x,6022.0,1
63,molecule_dist_max,6510.125,1
64,type,0.0,1
0,cos_c0_c1,5739.75,2
1,adC4,7416.5,2
2,gap,6116.125,2
3,adH1,9111.25,2
4,distance_closest_1,6452.875,2
5,adC3,6379.75,2
6,cos_c1_f1,6360.0,2
7,cos_c0_f0,6119.0,2
8,cos_c1,5352.375,2
9,cos_c0,5255.75,2
10,adC2,5998.125,2
11,cos_f1,5992.375,2
12,max_distance_y,6611.25,2
13,cos_f0_f1,6686.125,2
14,cos_f0,6275.5,2
15,linkM0,7864.75,2
16,dist_O_0_y,7991.75,2
17,mulliken_atom_1,6822.75,2
18,dist_O_0_x,7800.5,2
19,bond_angle_plane,10250.125,2
20,lumo,5830.875,2
21,bond_angle_axis,9620.125,2
22,homo,7203.25,2
23,rc_A,7646.5,2
24,max_molecule_atom_0_dist_xyz,5869.5,2
25,yukawa_C.y,4688.125,2
26,vander_C.y,4752.5,2
27,freqs_min,6895.0,2
28,dist_C_4_x,7705.25,2
29,distH0,5149.25,2
30,adN1,3827.375,2
31,mulliken_max,7316.125,2
32,dist_C_4_y,8063.25,2
33,mulliken_atom_0,6803.0,2
34,dist_H_4_y,7178.875,2
35,dist_C_3_y,6446.25,2
36,yukawa_O.y,3739.25,2
37,dist_H_0_y,4845.0,2
38,yukawa_O.x,5254.875,2
39,dist_H_4_x,7190.625,2
40,dist_H_3_y,6241.875,2
41,mean_molecule_atom_0_dist_xyz,6196.625,2
42,flatness_metric,6412.5,2
43,dist_H_1_y,5570.0,2
44,dist_H_3_x,6248.625,2
45,mu,7231.25,2
46,rc_B,5352.5,2
47,dist_H_2_y,5783.625,2
48,molecule_type_dist_max,5969.875,2
49,linkM1,6148.875,2
50,molecule_dist_min,5973.5,2
51,max_molecule_atom_1_dist_xyz,4644.875,2
52,molecule_atom_1_dist_min,6796.625,2
53,vander_O.y,2750.375,2
54,cos_center0_center1,6901.625,2
55,molecule_atom_index_1_dist_std_diff,10099.0,2
56,freqs_max,6132.875,2
57,distH1,6496.5,2
58,rc_C,5189.75,2
59,dist_C_2_y,5896.75,2
60,dist_C_3_x,6235.875,2
61,molecule_type_dist_mean,6603.875,2
62,dist_H_2_x,6007.875,2
63,molecule_dist_max,6489.625,2
64,type,0.0,2
0,cos_c0_c1,5705.5,3
1,adC4,7479.875,3
2,gap,6109.625,3
3,adH1,9062.75,3
4,distance_closest_1,6450.5,3
5,adC3,6440.625,3
6,cos_c1_f1,6462.625,3
7,cos_c0_f0,6064.75,3
8,cos_c1,5358.0,3
9,cos_c0,5225.375,3
10,adC2,5987.25,3
11,cos_f1,5951.375,3
12,max_distance_y,6602.25,3
13,cos_f0_f1,6718.75,3
14,cos_f0,6334.5,3
15,linkM0,7957.875,3
16,dist_O_0_y,7914.625,3
17,mulliken_atom_1,6888.75,3
18,dist_O_0_x,7838.875,3
19,bond_angle_plane,10440.5,3
20,lumo,5896.875,3
21,bond_angle_axis,9644.875,3
22,homo,7252.0,3
23,rc_A,7756.625,3
24,max_molecule_atom_0_dist_xyz,5910.875,3
25,yukawa_C.y,4708.625,3
26,vander_C.y,4727.0,3
27,freqs_min,6934.125,3
28,dist_C_4_x,7689.125,3
29,distH0,5248.625,3
30,adN1,3761.625,3
31,mulliken_max,7275.375,3
32,dist_C_4_y,8213.0,3
33,mulliken_atom_0,6782.75,3
34,dist_H_4_y,7194.625,3
35,dist_C_3_y,6473.125,3
36,yukawa_O.y,3786.125,3
37,dist_H_0_y,4873.0,3
38,yukawa_O.x,5222.375,3
39,dist_H_4_x,7172.875,3
40,dist_H_3_y,6302.125,3
41,mean_molecule_atom_0_dist_xyz,6172.0,3
42,flatness_metric,6409.0,3
43,dist_H_1_y,5607.125,3
44,dist_H_3_x,6216.25,3
45,mu,7405.25,3
46,rc_B,5398.75,3
47,dist_H_2_y,5760.125,3
48,molecule_type_dist_max,5976.0,3
49,linkM1,6292.75,3
50,molecule_dist_min,6012.875,3
51,max_molecule_atom_1_dist_xyz,4676.0,3
52,molecule_atom_1_dist_min,6805.5,3
53,vander_O.y,2785.375,3
54,cos_center0_center1,6977.375,3
55,molecule_atom_index_1_dist_std_diff,10157.0,3
56,freqs_max,6138.75,3
57,distH1,6594.25,3
58,rc_C,5106.125,3
59,dist_C_2_y,5964.75,3
60,dist_C_3_x,6314.125,3
61,molecule_type_dist_mean,6695.625,3
62,dist_H_2_x,6005.375,3
63,molecule_dist_max,6544.25,3
64,type,0.0,3
0,cos_c0_c1,5729.125,4
1,adC4,7495.5,4
2,gap,6091.75,4
3,adH1,9171.0,4
4,distance_closest_1,6358.125,4
5,adC3,6419.5,4
6,cos_c1_f1,6338.875,4
7,cos_c0_f0,6075.5,4
8,cos_c1,5348.875,4
9,cos_c0,5220.875,4
10,adC2,5918.75,4
11,cos_f1,5974.0,4
12,max_distance_y,6664.25,4
13,cos_f0_f1,6650.875,4
14,cos_f0,6286.375,4
15,linkM0,7971.5,4
16,dist_O_0_y,7846.125,4
17,mulliken_atom_1,6824.375,4
18,dist_O_0_x,7823.375,4
19,bond_angle_plane,10237.625,4
20,lumo,5826.0,4
21,bond_angle_axis,9650.75,4
22,homo,7221.875,4
23,rc_A,7575.875,4
24,max_molecule_atom_0_dist_xyz,5905.625,4
25,yukawa_C.y,4656.875,4
26,vander_C.y,4662.75,4
27,freqs_min,6849.25,4
28,dist_C_4_x,7728.5,4
29,distH0,5182.75,4
30,adN1,3823.375,4
31,mulliken_max,7252.625,4
32,dist_C_4_y,8001.375,4
33,mulliken_atom_0,6820.5,4
34,dist_H_4_y,7172.25,4
35,dist_C_3_y,6383.5,4
36,yukawa_O.y,3694.0,4
37,dist_H_0_y,4873.375,4
38,yukawa_O.x,5217.875,4
39,dist_H_4_x,7125.375,4
40,dist_H_3_y,6231.75,4
41,mean_molecule_atom_0_dist_xyz,6180.5,4
42,flatness_metric,6428.375,4
43,dist_H_1_y,5577.5,4
44,dist_H_3_x,6195.625,4
45,mu,7179.375,4
46,rc_B,5373.375,4
47,dist_H_2_y,5741.0,4
48,molecule_type_dist_max,5914.5,4
49,linkM1,6231.0,4
50,molecule_dist_min,5922.875,4
51,max_molecule_atom_1_dist_xyz,4661.625,4
52,molecule_atom_1_dist_min,6723.5,4
53,vander_O.y,2744.375,4
54,cos_center0_center1,6857.125,4
55,molecule_atom_index_1_dist_std_diff,10137.875,4
56,freqs_max,6112.375,4
57,distH1,6517.125,4
58,rc_C,5098.0,4
59,dist_C_2_y,5887.5,4
60,dist_C_3_x,6237.875,4
61,molecule_type_dist_mean,6619.75,4
62,dist_H_2_x,5939.5,4
63,molecule_dist_max,6529.625,4
64,type,0.0,4
0,cos_c0_c1,5711.125,5
1,adC4,7452.625,5
2,gap,6082.25,5
3,adH1,9014.125,5
4,distance_closest_1,6377.75,5
5,adC3,6449.5,5
6,cos_c1_f1,6374.875,5
7,cos_c0_f0,6094.625,5
8,cos_c1,5394.5,5
9,cos_c0,5214.625,5
10,adC2,5951.25,5
11,cos_f1,5967.125,5
12,max_distance_y,6560.625,5
13,cos_f0_f1,6649.875,5
14,cos_f0,6262.5,5
15,linkM0,7942.0,5
16,dist_O_0_y,7903.25,5
17,mulliken_atom_1,6824.25,5
18,dist_O_0_x,7768.625,5
19,bond_angle_plane,10359.375,5
20,lumo,5804.625,5
21,bond_angle_axis,9535.0,5
22,homo,7260.875,5
23,rc_A,7607.375,5
24,max_molecule_atom_0_dist_xyz,5876.125,5
25,yukawa_C.y,4688.125,5
26,vander_C.y,4679.0,5
27,freqs_min,6854.0,5
28,dist_C_4_x,7675.875,5
29,distH0,5167.875,5
30,adN1,3826.25,5
31,mulliken_max,7246.125,5
32,dist_C_4_y,7999.875,5
33,mulliken_atom_0,6801.0,5
34,dist_H_4_y,7226.75,5
35,dist_C_3_y,6526.25,5
36,yukawa_O.y,3682.875,5
37,dist_H_0_y,4906.625,5
38,yukawa_O.x,5179.625,5
39,dist_H_4_x,7143.375,5
40,dist_H_3_y,6309.625,5
41,mean_molecule_atom_0_dist_xyz,6179.875,5
42,flatness_metric,6443.5,5
43,dist_H_1_y,5596.5,5
44,dist_H_3_x,6160.875,5
45,mu,7247.5,5
46,rc_B,5318.125,5
47,dist_H_2_y,5789.75,5
48,molecule_type_dist_max,5974.5,5
49,linkM1,6156.875,5
50,molecule_dist_min,5916.125,5
51,max_molecule_atom_1_dist_xyz,4680.75,5
52,molecule_atom_1_dist_min,6747.875,5
53,vander_O.y,2763.875,5
54,cos_center0_center1,6929.875,5
55,molecule_atom_index_1_dist_std_diff,10074.875,5
56,freqs_max,6084.0,5
57,distH1,6499.25,5
58,rc_C,5125.25,5
59,dist_C_2_y,5908.25,5
60,dist_C_3_x,6329.125,5
61,molecule_type_dist_mean,6594.875,5
62,dist_H_2_x,6028.5,5
63,molecule_dist_max,6519.5,5
64,type,0.0,5
0,cos_c0_c1,5690.25,6
1,adC4,7359.625,6
2,gap,6064.75,6
3,adH1,9170.625,6
4,distance_closest_1,6331.375,6
5,adC3,6348.625,6
6,cos_c1_f1,6408.125,6
7,cos_c0_f0,6060.125,6
8,cos_c1,5337.5,6
9,cos_c0,5188.75,6
10,adC2,5951.25,6
11,cos_f1,5995.875,6
12,max_distance_y,6580.25,6
13,cos_f0_f1,6622.375,6
14,cos_f0,6288.125,6
15,linkM0,8007.0,6
16,dist_O_0_y,7932.875,6
17,mulliken_atom_1,6870.75,6
18,dist_O_0_x,7799.75,6
19,bond_angle_plane,10427.75,6
20,lumo,5798.625,6
21,bond_angle_axis,9725.125,6
22,homo,7288.5,6
23,rc_A,7640.125,6
24,max_molecule_atom_0_dist_xyz,5966.75,6
25,yukawa_C.y,4742.5,6
26,vander_C.y,4677.5,6
27,freqs_min,6846.75,6
28,dist_C_4_x,7831.0,6
29,distH0,5192.75,6
30,adN1,3751.25,6
31,mulliken_max,7292.875,6
32,dist_C_4_y,8156.125,6
33,mulliken_atom_0,6721.0,6
34,dist_H_4_y,7237.25,6
35,dist_C_3_y,6450.125,6
36,yukawa_O.y,3706.25,6
37,dist_H_0_y,4849.5,6
38,yukawa_O.x,5264.25,6
39,dist_H_4_x,7208.5,6
40,dist_H_3_y,6271.875,6
41,mean_molecule_atom_0_dist_xyz,6206.375,6
42,flatness_metric,6458.0,6
43,dist_H_1_y,5609.25,6
44,dist_H_3_x,6229.375,6
45,mu,7242.25,6
46,rc_B,5362.875,6
47,dist_H_2_y,5779.625,6
48,molecule_type_dist_max,5930.625,6
49,linkM1,6180.875,6
50,molecule_dist_min,6001.0,6
51,max_molecule_atom_1_dist_xyz,4683.75,6
52,molecule_atom_1_dist_min,6813.375,6
53,vander_O.y,2740.75,6
54,cos_center0_center1,6868.875,6
55,molecule_atom_index_1_dist_std_diff,10024.75,6
56,freqs_max,6063.0,6
57,distH1,6600.75,6
58,rc_C,5153.125,6
59,dist_C_2_y,5879.75,6
60,dist_C_3_x,6268.5,6
61,molecule_type_dist_mean,6662.375,6
62,dist_H_2_x,5938.625,6
63,molecule_dist_max,6505.5,6
64,type,0.0,6
0,cos_c0_c1,5677.0,7
1,adC4,7446.25,7
2,gap,6099.5,7
3,adH1,9142.875,7
4,distance_closest_1,6315.625,7
5,adC3,6397.875,7
6,cos_c1_f1,6356.75,7
7,cos_c0_f0,6047.375,7
8,cos_c1,5341.625,7
9,cos_c0,5222.625,7
10,adC2,5983.625,7
11,cos_f1,5903.625,7
12,max_distance_y,6672.875,7
13,cos_f0_f1,6675.75,7
14,cos_f0,6286.125,7
15,linkM0,7863.625,7
16,dist_O_0_y,7905.0,7
17,mulliken_atom_1,6860.625,7
18,dist_O_0_x,7751.25,7
19,bond_angle_plane,10343.375,7
20,lumo,5836.625,7
21,bond_angle_axis,9698.25,7
22,homo,7209.75,7
23,rc_A,7675.75,7
24,max_molecule_atom_0_dist_xyz,5933.75,7
25,yukawa_C.y,4753.625,7
26,vander_C.y,4713.125,7
27,freqs_min,6921.0,7
28,dist_C_4_x,7646.875,7
29,distH0,5164.25,7
30,adN1,3779.375,7
31,mulliken_max,7258.25,7
32,dist_C_4_y,8057.0,7
33,mulliken_atom_0,6862.5,7
34,dist_H_4_y,7246.75,7
35,dist_C_3_y,6363.125,7
36,yukawa_O.y,3683.625,7
37,dist_H_0_y,4816.5,7
38,yukawa_O.x,5201.875,7
39,dist_H_4_x,7138.0,7
40,dist_H_3_y,6303.375,7
41,mean_molecule_atom_0_dist_xyz,6106.75,7
42,flatness_metric,6429.875,7
43,dist_H_1_y,5493.125,7
44,dist_H_3_x,6197.625,7
45,mu,7211.0,7
46,rc_B,5378.625,7
47,dist_H_2_y,5786.625,7
48,molecule_type_dist_max,5971.625,7
49,linkM1,6203.25,7
50,molecule_dist_min,5966.25,7
51,max_molecule_atom_1_dist_xyz,4695.75,7
52,molecule_atom_1_dist_min,6782.875,7
53,vander_O.y,2720.375,7
54,cos_center0_center1,6845.625,7
55,molecule_atom_index_1_dist_std_diff,10146.25,7
56,freqs_max,6089.5,7
57,distH1,6539.75,7
58,rc_C,5087.125,7
59,dist_C_2_y,5925.125,7
60,dist_C_3_x,6270.25,7
61,molecule_type_dist_mean,6621.875,7
62,dist_H_2_x,5991.25,7
63,molecule_dist_max,6477.375,7
64,type,0.0,7
0,cos_c0_c1,5660.0,8
1,adC4,7417.5,8
2,gap,6057.0,8
3,adH1,9041.875,8
4,distance_closest_1,6410.125,8
5,adC3,6502.125,8
6,cos_c1_f1,6390.875,8
7,cos_c0_f0,6098.75,8
8,cos_c1,5290.625,8
9,cos_c0,5237.375,8
10,adC2,5962.125,8
11,cos_f1,5923.125,8
12,max_distance_y,6614.875,8
13,cos_f0_f1,6662.75,8
14,cos_f0,6282.25,8
15,linkM0,7925.25,8
16,dist_O_0_y,7855.0,8
17,mulliken_atom_1,6821.0,8
18,dist_O_0_x,7757.0,8
19,bond_angle_plane,10366.125,8
20,lumo,5844.125,8
21,bond_angle_axis,9672.75,8
22,homo,7239.375,8
23,rc_A,7569.75,8
24,max_molecule_atom_0_dist_xyz,5977.5,8
25,yukawa_C.y,4656.125,8
26,vander_C.y,4733.25,8
27,freqs_min,6927.5,8
28,dist_C_4_x,7710.625,8
29,distH0,5230.125,8
30,adN1,3764.125,8
31,mulliken_max,7200.375,8
32,dist_C_4_y,8088.0,8
33,mulliken_atom_0,6834.875,8
34,dist_H_4_y,7213.375,8
35,dist_C_3_y,6449.375,8
36,yukawa_O.y,3730.375,8
37,dist_H_0_y,4899.125,8
38,yukawa_O.x,5173.25,8
39,dist_H_4_x,7195.25,8
40,dist_H_3_y,6323.0,8
41,mean_molecule_atom_0_dist_xyz,6068.5,8
42,flatness_metric,6454.125,8
43,dist_H_1_y,5599.5,8
44,dist_H_3_x,6226.625,8
45,mu,7307.0,8
46,rc_B,5351.75,8
47,dist_H_2_y,5809.875,8
48,molecule_type_dist_max,5982.5,8
49,linkM1,6234.5,8
50,molecule_dist_min,5995.25,8
51,max_molecule_atom_1_dist_xyz,4644.25,8
52,molecule_atom_1_dist_min,6763.875,8
53,vander_O.y,2800.375,8
54,cos_center0_center1,6904.25,8
55,molecule_atom_index_1_dist_std_diff,10150.625,8
56,freqs_max,6101.125,8
57,distH1,6520.375,8
58,rc_C,5088.875,8
59,dist_C_2_y,5964.125,8
60,dist_C_3_x,6310.5,8
61,molecule_type_dist_mean,6735.0,8
62,dist_H_2_x,5999.25,8
63,molecule_dist_max,6483.625,8
64,type,0.0,8
