,feature,importance,fold
0,adC2,5960.0,1
1,adC3,6020.0,1
2,adC1,5508.5,1
3,mulliken_atom_0,4870.0,1
4,mulliken_atom_1,4329.5,1
5,adC4,4155.5,1
6,cos_c0_f0,4177.5,1
7,adH1,3987.5,1
8,adN1,3763.5,1
9,linkM0,3185.5,1
10,linkM1,3267.0,1
11,distC0,3079.0,1
12,vander_O.y,2826.0,1
13,bond_angle_plane,3138.0,1
14,inv_dist1R,2556.5,1
15,max_molecule_atom_0_dist_xyz,2578.5,1
16,cos_center1,2658.0,1
17,yukawa_O.y,2181.0,1
18,cos_f0,2624.0,1
19,yukawa_O.x,2529.0,1
20,cos_c0_c1,2871.0,1
21,flatness_metric,2832.5,1
22,cos_f0_f1,2757.5,1
23,freqs_min,2518.5,1
24,gap,2581.5,1
25,cos_f1,2759.5,1
26,vander_O.x,2118.0,1
27,cos_center0,2481.0,1
28,homo,2661.5,1
29,molecule_atom_index_0_dist_max_div,2532.5,1
30,mulliken_max,2740.0,1
31,lumo,2459.0,1
32,adH2,2384.5,1
33,inv_distPR,2042.0,1
34,rc_A,2595.5,1
35,bond_angle_axis,2532.5,1
36,dist_H_1_x,2301.5,1
37,rc_C,2249.5,1
38,inv_dist0R,2314.0,1
39,cos_c1_f1,2250.5,1
40,distC1,2352.0,1
41,dist_C_4_y,2477.0,1
42,cos_center0_center1,2328.0,1
43,min_molecule_atom_1_dist_xyz,2334.0,1
44,dist_O_0_x,2323.5,1
45,dist_H_2_x,2259.5,1
46,dist_H_0_y,1940.5,1
47,inv_dist1,1819.0,1
48,yukawa_C.y,1973.5,1
49,yukawa_C.x,1802.5,1
50,distance_center1,2065.0,1
51,dist_C_4_x,2144.5,1
52,dist_H_4_x,2261.5,1
53,dist_C_3_y,2070.5,1
54,mu,2121.0,1
55,inv_dist0E,2025.0,1
56,min_molecule_atom_0_dist_xyz,1972.5,1
57,vander_C.y,1662.0,1
58,freqs_max,2066.0,1
59,yukawa_H.x,1846.5,1
60,inv_dist0,1905.0,1
61,dist_H_3_x,2061.5,1
62,rc_B,1961.0,1
63,yukawa_H.y,1756.0,1
64,dist_O_0_y,2046.5,1
65,distance_center0,1827.5,1
