,feature,importance,fold
0,mulliken_atom_0,1079.5,1
1,adC2,771.5,1
2,dist_O_0_x,719.0,1
3,mu,673.0,1
4,adC1,728.5,1
5,bond_angle_axis,680.0,1
6,dist_C_3_y,702.5,1
7,linkM0,740.0,1
8,dist_C_4_y,670.5,1
9,dist_O_0_y,644.5,1
10,dist_C_3_x,645.0,1
11,adC3,641.0,1
12,dist_C_4_x,628.0,1
13,inv_dist1R,577.0,1
14,bond_angle_plane,626.5,1
15,homo,531.5,1
16,mulliken_max,568.0,1
17,dist_H_4_x,639.0,1
18,lumo,575.0,1
19,gap,561.0,1
20,molecule_type_0_dist_x_std,570.5,1
21,dist_H_1_x,545.5,1
22,freqs_min,488.0,1
23,dist_N_0_y,608.5,1
24,dist_H_3_x,495.5,1
25,distance_center0,529.0,1
26,cos_c0_f0,528.0,1
27,adH1,477.0,1
28,rc_A,498.5,1
29,mulliken_atom_1,540.0,1
30,molecule_type_0_dist_x_max,504.0,1
31,molecule_dist_max,492.5,1
32,alpha,465.0,1
33,dist_C_2_y,504.0,1
34,dist_H_2_x,503.5,1
35,vander_C.y,443.0,1
36,roundness_metric,455.5,1
37,dist_C_2_x,513.5,1
38,freqs_max,468.5,1
39,min_molecule_atom_1_dist_xyz,479.0,1
40,cos_center0_center1,521.0,1
41,dist_H_3_y,475.5,1
42,molecule_dist_std,464.5,1
43,linkM1,514.5,1
44,molecule_type_0_dist_z_min,476.0,1
45,rc_C,452.5,1
46,molecule_dist_mean,471.0,1
47,cos_center1,481.5,1
48,dist_H_4_y,468.0,1
49,thinness_metric,374.0,1
50,cos_center0,416.0,1
51,molecule_type_0_z_1_mean_div,461.5,1
52,distance_center1,460.0,1
53,dist_N_1_x,528.0,1
54,molecule_type_0_dist_max,486.0,1
55,molecule_type_0_dist_z_min_div,448.0,1
56,cos_f0_f1,451.0,1
57,dist_N_0_x,417.0,1
58,rc_B,376.5,1
59,molecule_type_0_dist_x_min,408.0,1
60,freqs_mean,441.0,1
61,molecule_type_0_dist_z_std,436.5,1
62,molecule_atom_index_0_z_1_mean_div,549.5,1
63,molecule_type_0_dist_y_mean,415.5,1
64,dist_H_0_x,401.0,1
65,molecule_type_0_dist_y_std,391.5,1
66,inv_distPR,386.5,1
67,cos_f1,479.5,1
68,molecule_type_0_dist_x_mean,416.5,1
69,cos_c1_f1,408.5,1
70,dist_C_0_y,401.0,1
71,Cv,413.5,1
72,molecule_atom_index_0_dist_y_min,518.5,1
73,vander_N.x,428.0,1
74,molecule_type_0_dist_y_min,412.5,1
75,flatness_metric,391.0,1
76,inv_dist0R,414.0,1
77,dist_H_2_y,411.5,1
78,distN0,418.0,1
79,dist_C_1_x,416.5,1
80,molecule_atom_1_dist_y_min,419.0,1
81,molecule_type_0_dist_x_min_div,475.0,1
82,molecule_type_0_dist_y_min_div,465.5,1
83,adN1,379.0,1
84,molecule_type_0_x_1_mean_div,399.5,1
85,dist_H_0_y,408.0,1
86,molecule_type_0_dist_y_max,403.0,1
87,molecule_atom_index_0_x_1_mean_div,465.5,1
88,molecule_atom_index_0_dist_z_min,477.0,1
89,yukawa_O.x,395.0,1
90,molecule_atom_1_dist_x_min,412.0,1
91,z_farthest_0,476.0,1
92,dist_C_0_x,401.0,1
93,cos_c0_c1,457.5,1
94,z_farthest_1,468.5,1
95,molecule_type_0_x_1_std,461.5,1
96,adC4,351.0,1
97,molecule_atom_index_0_y_1_std,446.5,1
98,molecule_type_0_y_1_std,399.5,1
99,x_farthest_1,424.0,1
100,molecule_type_0_dist_z_max,367.5,1
101,molecule_type_dist_std_diff,488.0,1
102,inv_dist0,409.0,1
103,dist_C_1_y,394.0,1
104,molecule_atom_index_0_dist_x_min,488.5,1
105,molecule_type_0_y_1_max,362.0,1
106,molecule_atom_1_dist_z_min,431.5,1
107,molecule_type_0_dist_std_diff,380.5,1
108,cos_f0,332.5,1
109,molecule_type_0_dist_max_diff,360.0,1
110,molecule_atom_index_1_dist_y_min,387.5,1
111,molecule_atom_1_dist_y_std_diff,456.0,1
112,molecule_type_dist_max,374.0,1
113,vander_O.x,376.5,1
114,vander_C.x,317.0,1
115,inv_dist0E,394.0,1
116,molecule_atom_index_0_dist_z_min_div,345.5,1
117,molecule_atom_1_dist_z_min_div,402.5,1
118,molecule_type_0_y_1_mean_div,396.0,1
119,mulliken_min,311.5,1
120,molecule_atom_index_0_dist_max_div,435.5,1
121,molecule_type_0_dist_y_max_diff,343.5,1
122,molecule_atom_index_1_dist_z_min,424.5,1
123,max_molecule_atom_0_dist_xyz,392.5,1
124,molecule_type_0_z_1_mean,350.0,1
125,molecule_atom_index_0_dist_x_min_div,407.0,1
126,molecule_atom_1_dist_x_min_div,404.0,1
127,min_molecule_atom_0_dist_xyz,368.0,1
128,vander_H.x,319.5,1
129,molecule_type_0_dist_z_mean,354.5,1
130,x_farthest_0,377.5,1
131,molecule_atom_1_dist_y_min_div,365.0,1
132,molecule_type_0_y_1_mean,347.5,1
133,molecule_type_0_z_1_std,315.5,1
134,molecule_atom_1_dist_y_std,353.5,1
135,molecule_atom_1_dist_std,390.0,1
136,molecule_type_0_z_1_max,360.5,1
137,y_farthest_0,392.5,1
138,yukawa_C.x,285.5,1
139,molecule_type_0_x_1_max,355.0,1
