,feature,importance,fold
0,adC3,1768.0,1
1,adC2,1687.0,1
2,gap,1478.0,1
3,mulliken_atom_0,1581.0,1
4,cos_f0,1740.5,1
5,mulliken_atom_1,1611.0,1
6,cos_c1_f1,1572.5,1
7,cos_f0_f1,1620.5,1
8,adN1,1640.0,1
9,cos_f1,1581.0,1
10,adC4,1517.5,1
11,distance_closest_1,1421.5,1
12,cos_c0_f0,1426.5,1
13,max_distance_y,1374.5,1
14,bond_angle_plane,1379.0,1
15,lumo,1156.0,1
16,linkM0,1226.0,1
17,adH1,1225.5,1
18,inv_distPE,1198.0,1
19,inv_distP,1166.0,1
20,homo,1120.0,1
21,dist_O_0_y,1096.5,1
22,dist_C_4_y,1110.0,1
23,dist_O_0_x,955.5,1
24,dist_C_4_x,1040.0,1
25,cos_c0,991.0,1
26,mu,893.5,1
27,mulliken_max,981.5,1
28,freqs_max,972.0,1
29,dist_H_4_y,998.0,1
30,yukawa_O.x,850.0,1
31,rc_A,994.5,1
32,yukawa_O.y,823.0,1
33,dist_H_3_x,924.5,1
34,molecule_dist_min,865.0,1
35,cos_c0_c1,829.5,1
36,dist_H_2_x,952.0,1
37,dist_H_2_y,931.5,1
38,dist_H_4_x,956.5,1
39,bond_angle_axis,1033.0,1
40,min_molecule_atom_1_dist_xyz,959.5,1
41,dist_H_3_y,941.0,1
42,dist_C_3_y,925.0,1
43,freqs_min,921.5,1
44,dist,910.5,1
45,linkM1,1017.5,1
46,dist_H_1_y,877.0,1
47,dist_C_3_x,824.0,1
48,distH0,879.0,1
49,dist_H_1_x,775.5,1
50,molecule_atom_index_0_dist_min_div,745.0,1
51,dist_H_0_y,736.0,1
52,roundness_metric,770.5,1
53,yukawa_H.y,789.0,1
54,molecule_atom_index_0_dist_min_diff,745.0,1
55,dist_N_0_x,785.5,1
56,vander_O.x,606.5,1
57,molecule_dist_max,740.0,1
58,rc_B,742.5,1
59,cos_center0_center1,766.0,1
60,molecule_type_dist_max,749.5,1
61,dist_H_0_x,701.0,1
62,vander_O.y,689.0,1
63,distance_center1,757.0,1
64,cos_c1,697.0,1
65,inv_dist0R,766.5,1
66,yukawa_H.x,785.0,1
67,vander_H.x,758.0,1
68,mulliken_min,769.0,1
69,molecule_type_0_dist_max,675.0,1
70,flatness_metric,739.5,1
71,dist_C_2_y,783.5,1
72,dist_N_0_y,770.0,1
73,molecule_type_dist_std_diff,829.0,1
74,molecule_type_dist_z_std,790.5,1
75,inv_dist0E,747.5,1
76,vander_H.y,730.5,1
77,yukawa_C.y,664.0,1
78,molecule_type_0_dist_y_max,785.5,1
79,dist_inv2,600.5,1
80,rc_C,730.0,1
81,dist_C_2_x,694.5,1
82,thinness_metric,700.0,1
83,coulomb_O.x,515.5,1
84,distance_center0,714.5,1
85,cos_center0,818.0,1
86,molecule_type_0_dist_y_mean,733.5,1
87,molecule_atom_1_dist_z_min,612.0,1
88,molecule_type_0_dist_z_max,682.0,1
89,molecule_type_dist_min,703.5,1
90,molecule_dist_mean,727.0,1
91,molecule_type_0_dist_x_min,683.0,1
92,cos_center1,773.0,1
93,molecule_type_0_dist_y_min,676.5,1
94,mean_molecule_atom_0_dist_xyz,731.0,1
95,yukawa_C.x,646.5,1
96,molecule_type_0_dist_max_div,647.0,1
97,coulomb_O.y,504.0,1
98,molecule_type_dist_x_std,821.5,1
99,molecule_type_0_dist_std_diff,635.0,1
100,molecule_atom_1_dist_max,581.5,1
101,min_molecule_atom_0_dist_xyz,630.0,1
102,inv_dist0,679.0,1
103,adC1,609.0,1
104,molecule_type_z_1_std,825.5,1
105,molecule_atom_index_0_dist_x_min,848.5,1
106,molecule_type_x_1_std,792.5,1
107,molecule_type_0_dist_max_diff,589.0,1
108,molecule_type_0_dist_z_min,690.0,1
109,z_farthest_0,825.5,1
110,molecule_dist_std,700.0,1
111,max_molecule_atom_0_dist_xyz,719.5,1
112,molecule_type_0_dist_x_max,660.5,1
113,molecule_atom_index_0_dist_y_min,814.0,1
114,min_distance_y,560.5,1
115,molecule_atom_index_0_dist_max_div,751.0,1
116,alpha,660.0,1
117,molecule_atom_1_z_1_std,676.5,1
118,distH1,758.0,1
119,Cv,622.0,1
120,vander_C.y,626.0,1
121,molecule_type_dist_std,683.5,1
122,z_farthest_1,825.0,1
123,molecule_atom_index_0_dist_z_min,797.5,1
124,sd_molecule_atom_0_dist_xyz,682.5,1
