,feature,importance,fold
0,cos_c0_c1,4070.625,1
1,adC4,5058.5,1
2,gap,3395.875,1
3,adH1,5068.25,1
4,distance_closest_1,4028.25,1
5,adC3,4199.875,1
6,cos_c1_f1,3890.25,1
7,cos_c0_f0,3776.125,1
8,cos_c1,3499.0,1
9,cos_c0,3534.625,1
10,adC2,3659.75,1
11,cos_f1,3734.625,1
12,max_distance_y,4229.125,1
13,cos_f0_f1,3781.375,1
14,cos_f0,3802.75,1
15,linkM0,4181.0,1
16,dist_O_0_y,4141.625,1
17,mulliken_atom_1,3807.75,1
18,dist_O_0_x,4052.625,1
19,bond_angle_plane,5108.5,1
20,lumo,3134.375,1
21,bond_angle_axis,4796.875,1
22,homo,3642.25,1
23,rc_A,4035.875,1
24,max_molecule_atom_0_dist_xyz,3744.125,1
25,yukawa_C.y,2881.875,1
26,vander_C.y,2831.5,1
27,freqs_min,3690.875,1
28,dist_C_4_x,3913.375,1
29,distH0,3075.0,1
30,adN1,2826.875,1
31,mulliken_max,3815.375,1
32,dist_C_4_y,4002.75,1
33,mulliken_atom_0,3776.0,1
34,dist_H_4_y,3766.75,1
35,dist_C_3_y,3317.0,1
36,yukawa_O.y,2415.875,1
37,dist_H_0_y,2928.875,1
38,yukawa_O.x,3347.375,1
39,dist_H_4_x,3787.25,1
40,dist_H_3_y,3410.5,1
41,mean_molecule_atom_0_dist_xyz,3658.625,1
42,flatness_metric,3506.875,1
43,dist_H_1_y,3023.5,1
44,dist_H_3_x,3384.75,1
45,mu,3551.25,1
46,rc_B,2977.625,1
47,dist_H_2_y,3136.125,1
48,molecule_type_dist_max,3306.125,1
49,linkM1,3525.375,1
50,molecule_dist_min,3170.0,1
51,max_molecule_atom_1_dist_xyz,3016.75,1
52,molecule_atom_1_dist_min,3506.625,1
53,vander_O.y,1745.375,1
54,cos_center0_center1,3777.0,1
55,molecule_atom_index_1_dist_std_diff,5338.25,1
56,freqs_max,3297.75,1
57,distH1,3392.0,1
58,rc_C,2743.875,1
59,dist_C_2_y,3041.375,1
60,dist_C_3_x,3216.875,1
61,molecule_type_dist_mean,3502.125,1
62,dist_H_2_x,3280.25,1
63,molecule_dist_max,3337.625,1
64,type,0.0,1
0,cos_c0_c1,4072.5,2
1,adC4,5086.875,2
2,gap,3379.5,2
3,adH1,5127.0,2
4,distance_closest_1,4057.75,2
5,adC3,4193.625,2
6,cos_c1_f1,3949.125,2
7,cos_c0_f0,3815.125,2
8,cos_c1,3519.75,2
9,cos_c0,3539.0,2
10,adC2,3684.125,2
11,cos_f1,3703.75,2
12,max_distance_y,4191.125,2
13,cos_f0_f1,3838.0,2
14,cos_f0,3861.5,2
15,linkM0,4199.0,2
16,dist_O_0_y,4115.5,2
17,mulliken_atom_1,3803.375,2
18,dist_O_0_x,4071.875,2
19,bond_angle_plane,5126.5,2
20,lumo,3132.875,2
21,bond_angle_axis,4821.125,2
22,homo,3618.5,2
23,rc_A,3954.5,2
24,max_molecule_atom_0_dist_xyz,3720.5,2
25,yukawa_C.y,2841.5,2
26,vander_C.y,2858.0,2
27,freqs_min,3640.875,2
28,dist_C_4_x,3868.125,2
29,distH0,3082.625,2
30,adN1,2897.375,2
31,mulliken_max,3867.75,2
32,dist_C_4_y,4003.125,2
33,mulliken_atom_0,3780.5,2
34,dist_H_4_y,3836.75,2
35,dist_C_3_y,3340.125,2
36,yukawa_O.y,2415.75,2
37,dist_H_0_y,2908.875,2
38,yukawa_O.x,3364.0,2
39,dist_H_4_x,3702.625,2
40,dist_H_3_y,3359.125,2
41,mean_molecule_atom_0_dist_xyz,3665.5,2
42,flatness_metric,3490.625,2
43,dist_H_1_y,2975.875,2
44,dist_H_3_x,3346.625,2
45,mu,3597.375,2
46,rc_B,2916.875,2
47,dist_H_2_y,3138.625,2
48,molecule_type_dist_max,3225.75,2
49,linkM1,3519.875,2
50,molecule_dist_min,3174.5,2
51,max_molecule_atom_1_dist_xyz,3038.625,2
52,molecule_atom_1_dist_min,3520.125,2
53,vander_O.y,1746.125,2
54,cos_center0_center1,3734.125,2
55,molecule_atom_index_1_dist_std_diff,5330.75,2
56,freqs_max,3308.0,2
57,distH1,3457.375,2
58,rc_C,2789.5,2
59,dist_C_2_y,3035.5,2
60,dist_C_3_x,3242.375,2
61,molecule_type_dist_mean,3436.875,2
62,dist_H_2_x,3221.625,2
