,feature,importance,fold
0,molecule_name,354.5,1
1,id,251.0,1
2,type,0.0,1
3,inv_dist0,575.0,1
4,inv_dist1,202.0,1
5,inv_distP,333.5,1
6,inv_dist0R,427.0,1
7,inv_dist1R,266.0,1
8,inv_distPR,504.5,1
9,inv_dist0E,499.5,1
10,inv_dist1E,234.0,1
11,inv_distPE,396.5,1
12,linkM0,913.5,1
13,linkM1,431.5,1
14,min_molecule_atom_0_dist_xyz,379.0,1
15,mean_molecule_atom_0_dist_xyz,493.5,1
16,max_molecule_atom_0_dist_xyz,555.5,1
17,sd_molecule_atom_0_dist_xyz,514.0,1
18,min_molecule_atom_1_dist_xyz,347.5,1
19,mean_molecule_atom_1_dist_xyz,238.0,1
20,max_molecule_atom_1_dist_xyz,263.5,1
21,sd_molecule_atom_1_dist_xyz,258.0,1
22,coulomb_C.x,373.0,1
23,coulomb_F.x,1.5,1
24,coulomb_H.x,346.0,1
25,coulomb_N.x,215.5,1
26,coulomb_O.x,358.0,1
27,yukawa_C.x,321.5,1
28,yukawa_F.x,5.0,1
29,yukawa_H.x,500.0,1
30,yukawa_N.x,257.0,1
31,yukawa_O.x,418.5,1
32,vander_C.x,333.0,1
33,vander_F.x,0.5,1
34,vander_H.x,512.5,1
35,vander_N.x,241.5,1
36,vander_O.x,345.0,1
37,coulomb_C.y,294.0,1
38,coulomb_F.y,0.0,1
39,coulomb_H.y,270.5,1
40,coulomb_N.y,89.5,1
41,coulomb_O.y,251.0,1
42,yukawa_C.y,367.5,1
43,yukawa_F.y,0.0,1
44,yukawa_H.y,322.0,1
45,yukawa_N.y,106.5,1
46,yukawa_O.y,279.0,1
47,vander_C.y,485.5,1
48,vander_F.y,0.0,1
49,vander_H.y,181.0,1
50,vander_N.y,101.0,1
51,vander_O.y,265.5,1
52,distC0,0.0,1
53,distH0,0.0,1
54,distN0,438.5,1
55,distC1,0.0,1
56,distH1,0.0,1
57,distN1,316.5,1
58,adH1,805.5,1
59,adH2,285.5,1
60,adH3,34.5,1
61,adH4,8.0,1
62,adC1,351.0,1
63,adC2,910.5,1
64,adC3,825.0,1
65,adC4,814.0,1
66,adN1,308.5,1
67,adN2,21.0,1
68,adN3,2.0,1
69,adN4,0.0,1
70,NC,9.0,1
71,NH,14.0,1
72,NN,1.5,1
73,NF,0.0,1
74,NO,16.5,1
75,atom_index_0,110.5,1
76,atom_index_1,87.5,1
77,atom_0,0.0,1
78,x_0,354.0,1
79,y_0,290.0,1
80,z_0,454.0,1
81,dist_C_0_x,436.0,1
82,dist_C_1_x,477.0,1
83,dist_C_2_x,624.5,1
84,dist_C_3_x,800.0,1
85,dist_C_4_x,933.0,1
86,dist_F_0_x,0.5,1
87,dist_F_1_x,0.0,1
