,feature,importance,fold
0,molecule_name,825.0,1
1,id,512.5,1
2,type,0.0,1
3,inv_dist0,1428.5,1
4,inv_dist1,796.5,1
5,inv_distP,887.0,1
6,inv_dist0R,2663.5,1
7,inv_dist1R,1436.0,1
8,inv_distPR,1636.0,1
9,inv_dist0E,1381.5,1
10,inv_dist1E,885.5,1
11,inv_distPE,991.0,1
12,linkM0,2235.5,1
13,linkM1,1811.0,1
14,min_molecule_atom_0_dist_xyz,1799.5,1
15,mean_molecule_atom_0_dist_xyz,1764.5,1
16,max_molecule_atom_0_dist_xyz,2197.5,1
17,sd_molecule_atom_0_dist_xyz,1275.5,1
18,min_molecule_atom_1_dist_xyz,2037.5,1
19,mean_molecule_atom_1_dist_xyz,958.0,1
20,max_molecule_atom_1_dist_xyz,1347.0,1
21,sd_molecule_atom_1_dist_xyz,966.0,1
22,coulomb_C.x,859.0,1
23,coulomb_F.x,18.5,1
24,coulomb_H.x,613.0,1
25,coulomb_N.x,466.0,1
26,coulomb_O.x,1734.0,1
27,yukawa_C.x,1157.5,1
28,yukawa_F.x,19.5,1
29,yukawa_H.x,1229.0,1
30,yukawa_N.x,778.5,1
31,yukawa_O.x,2554.0,1
32,vander_C.x,1204.5,1
33,vander_F.x,16.0,1
34,vander_H.x,1370.5,1
35,vander_N.x,722.5,1
36,vander_O.x,2354.0,1
37,coulomb_C.y,872.0,1
38,coulomb_F.y,14.0,1
39,coulomb_H.y,594.0,1
40,coulomb_N.y,594.0,1
41,coulomb_O.y,1573.5,1
42,yukawa_C.y,1351.5,1
43,yukawa_F.y,16.0,1
44,yukawa_H.y,875.0,1
45,yukawa_N.y,817.0,1
46,yukawa_O.y,1903.0,1
47,vander_C.y,1664.5,1
48,vander_F.y,30.5,1
49,vander_H.y,640.5,1
50,vander_N.y,815.0,1
51,vander_O.y,1969.0,1
52,distC0,2237.0,1
53,distH0,0.0,1
54,distN0,0.0,1
55,distC1,1397.0,1
56,distH1,0.0,1
57,distN1,0.0,1
58,adH1,2568.0,1
59,adH2,1448.5,1
60,adH3,406.5,1
61,adH4,56.5,1
62,adC1,1888.5,1
63,adC2,4522.0,1
64,adC3,4209.5,1
65,adC4,3398.5,1
66,adN1,3442.0,1
67,adN2,976.0,1
68,adN3,106.5,1
69,adN4,11.5,1
70,NC,32.5,1
71,NH,40.0,1
72,NN,50.0,1
73,NF,2.0,1
74,NO,74.5,1
75,atom_index_0,348.0,1
76,atom_index_1,356.0,1
77,atom_0,0.0,1
78,x_0,874.0,1
79,y_0,847.0,1
80,z_0,931.0,1
81,dist_C_0_x,938.5,1
82,dist_C_1_x,1131.0,1
83,dist_C_2_x,1161.5,1
84,dist_C_3_x,1403.5,1
85,dist_C_4_x,1572.0,1
86,dist_F_0_x,11.0,1
87,dist_F_1_x,0.0,1
88,dist_F_2_x,3.5,1
89,dist_F_3_x,0.0,1
90,dist_F_4_x,0.0,1
91,dist_H_0_x,1982.5,1
92,dist_H_1_x,1446.5,1
93,dist_H_2_x,1479.5,1
94,dist_H_3_x,1537.5,1
95,dist_H_4_x,1513.0,1
96,dist_N_0_x,1113.0,1
97,dist_N_1_x,393.0,1
98,dist_N_2_x,89.0,1
99,dist_N_3_x,26.5,1
100,dist_N_4_x,9.0,1
101,dist_O_0_x,1753.0,1
102,dist_O_1_x,1369.0,1
103,dist_O_2_x,373.0,1
104,dist_O_3_x,40.5,1
105,dist_O_4_x,0.0,1
106,atom_1,0.0,1
107,x_1,291.5,1
