,feature,importance,fold
0,molecule_name,2471.0,1
1,id,1554.0,1
2,type,0.0,1
3,inv_dist0,2896.5,1
4,inv_dist1,2064.0,1
5,inv_distP,2137.5,1
6,inv_dist0R,2633.5,1
7,inv_dist1R,2895.0,1
8,inv_distPR,2629.5,1
9,inv_dist0E,2818.5,1
10,inv_dist1E,1842.5,1
11,inv_distPE,2478.0,1
12,linkM0,5478.0,1
13,linkM1,4637.5,1
14,min_molecule_atom_0_dist_xyz,2258.0,1
15,mean_molecule_atom_0_dist_xyz,2394.5,1
16,max_molecule_atom_0_dist_xyz,3137.0,1
17,sd_molecule_atom_0_dist_xyz,2269.5,1
18,min_molecule_atom_1_dist_xyz,2851.5,1
19,mean_molecule_atom_1_dist_xyz,1731.5,1
20,max_molecule_atom_1_dist_xyz,2079.0,1
21,sd_molecule_atom_1_dist_xyz,2109.5,1
22,coulomb_C.x,2307.0,1
23,coulomb_F.x,26.5,1
24,coulomb_H.x,1564.5,1
25,coulomb_N.x,1060.5,1
26,coulomb_O.x,2555.5,1
27,yukawa_C.x,2721.0,1
28,yukawa_F.x,29.5,1
29,yukawa_H.x,2512.0,1
30,yukawa_N.x,1446.0,1
31,yukawa_O.x,3587.5,1
32,vander_C.x,2637.5,1
33,vander_F.x,28.0,1
34,vander_H.x,2111.5,1
35,vander_N.x,1227.5,1
36,vander_O.x,3133.0,1
37,coulomb_C.y,2148.5,1
38,coulomb_F.y,22.5,1
39,coulomb_H.y,1402.5,1
40,coulomb_N.y,1129.0,1
41,coulomb_O.y,2392.5,1
42,yukawa_C.y,2632.0,1
43,yukawa_F.y,26.5,1
44,yukawa_H.y,2132.5,1
45,yukawa_N.y,1430.0,1
46,yukawa_O.y,3358.0,1
47,vander_C.y,2236.0,1
48,vander_F.y,24.0,1
49,vander_H.y,1700.0,1
50,vander_N.y,1716.5,1
51,vander_O.y,3274.0,1
52,distC0,4010.0,1
53,distH0,0.0,1
54,distN0,0.0,1
55,distC1,3206.5,1
