,feature,importance,fold
0,molecule_name,592.0,1
1,id,354.0,1
2,type,0.0,1
3,inv_dist0,527.0,1
4,inv_dist1,356.5,1
5,inv_distP,866.5,1
6,inv_dist0R,574.5,1
7,inv_dist1R,235.0,1
8,inv_distPR,433.0,1
9,inv_dist0E,552.5,1
10,inv_dist1E,195.5,1
11,inv_distPE,858.5,1
12,linkM0,965.5,1
13,linkM1,691.5,1
14,min_molecule_atom_0_dist_xyz,455.0,1
15,mean_molecule_atom_0_dist_xyz,480.5,1
16,max_molecule_atom_0_dist_xyz,484.0,1
17,sd_molecule_atom_0_dist_xyz,463.5,1
18,min_molecule_atom_1_dist_xyz,655.0,1
19,mean_molecule_atom_1_dist_xyz,392.5,1
20,max_molecule_atom_1_dist_xyz,344.5,1
21,sd_molecule_atom_1_dist_xyz,337.0,1
22,coulomb_C.x,401.5,1
23,coulomb_F.x,1.0,1
24,coulomb_H.x,339.5,1
25,coulomb_N.x,239.5,1
26,coulomb_O.x,476.0,1
27,yukawa_C.x,507.5,1
28,yukawa_F.x,2.5,1
29,yukawa_H.x,585.0,1
30,yukawa_N.x,331.5,1
31,yukawa_O.x,730.5,1
32,vander_C.x,471.5,1
33,vander_F.x,0.5,1
34,vander_H.x,560.5,1
35,vander_N.x,335.5,1
36,vander_O.x,570.5,1
37,coulomb_C.y,423.5,1
38,coulomb_F.y,4.0,1
39,coulomb_H.y,339.5,1
40,coulomb_N.y,288.0,1
41,coulomb_O.y,472.0,1
42,yukawa_C.y,506.5,1
43,yukawa_F.y,4.0,1
44,yukawa_H.y,564.0,1
45,yukawa_N.y,415.0,1
46,yukawa_O.y,703.0,1
47,vander_C.y,444.5,1
48,vander_F.y,3.0,1
49,vander_H.y,575.5,1
50,vander_N.y,367.0,1
51,vander_O.y,578.0,1
52,distC0,0.0,1
53,distH0,635.5,1
54,distN0,0.0,1
55,distC1,0.0,1
56,distH1,435.0,1
57,distN1,0.0,1
58,adH1,1006.5,1
59,adH2,200.5,1
60,adH3,16.0,1
61,adH4,0.0,1
62,adC1,482.0,1
63,adC2,1350.0,1
64,adC3,1394.5,1
65,adC4,1219.5,1
66,adN1,1178.5,1
67,adN2,99.0,1
68,adN3,12.5,1
69,adN4,0.0,1
70,NC,28.0,1
71,NH,16.5,1
72,NN,43.5,1
73,NF,0.0,1
74,NO,34.0,1
75,atom_index_0,83.0,1
76,atom_index_1,56.5,1
77,atom_0,0.0,1
78,x_0,320.5,1
79,y_0,292.0,1
80,z_0,323.0,1
81,dist_C_0_x,465.5,1
82,dist_C_1_x,501.0,1
83,dist_C_2_x,602.5,1
84,dist_C_3_x,814.0,1
85,dist_C_4_x,971.5,1
86,dist_F_0_x,1.0,1
87,dist_F_1_x,0.0,1
88,dist_F_2_x,0.5,1
89,dist_F_3_x,0.0,1
90,dist_F_4_x,0.0,1
91,dist_H_0_x,615.5,1
92,dist_H_1_x,661.0,1
93,dist_H_2_x,817.0,1
94,dist_H_3_x,788.5,1
95,dist_H_4_x,802.0,1
96,dist_N_0_x,692.0,1
97,dist_N_1_x,211.0,1
98,dist_N_2_x,43.0,1
99,dist_N_3_x,10.0,1
100,dist_N_4_x,0.5,1
101,dist_O_0_x,1017.5,1
102,dist_O_1_x,485.5,1
103,dist_O_2_x,67.5,1
104,dist_O_3_x,4.5,1
105,dist_O_4_x,0.0,1
106,atom_1,0.0,1
107,x_1,137.0,1
108,y_1,147.5,1
