,feature,importance,fold
0,molecule_name,441.5,1
1,id,291.5,1
2,type,0.0,1
3,inv_dist0,684.5,1
4,inv_dist1,217.0,1
5,inv_distP,414.0,1
6,inv_dist0R,454.5,1
7,inv_dist1R,309.5,1
8,inv_distPR,534.5,1
9,inv_dist0E,644.5,1
10,inv_dist1E,300.5,1
11,inv_distPE,414.5,1
12,linkM0,959.0,1
13,linkM1,552.0,1
14,min_molecule_atom_0_dist_xyz,423.0,1
15,mean_molecule_atom_0_dist_xyz,696.5,1
16,max_molecule_atom_0_dist_xyz,637.5,1
17,sd_molecule_atom_0_dist_xyz,616.5,1
18,min_molecule_atom_1_dist_xyz,456.0,1
19,mean_molecule_atom_1_dist_xyz,352.5,1
20,max_molecule_atom_1_dist_xyz,364.5,1
21,sd_molecule_atom_1_dist_xyz,371.0,1
22,coulomb_C.x,373.5,1
23,coulomb_F.x,2.5,1
24,coulomb_H.x,304.5,1
25,coulomb_N.x,227.0,1
26,coulomb_O.x,408.5,1
27,yukawa_C.x,346.5,1
28,yukawa_F.x,1.5,1
29,yukawa_H.x,423.5,1
30,yukawa_N.x,250.5,1
31,yukawa_O.x,429.5,1
32,vander_C.x,362.5,1
33,vander_F.x,2.0,1
34,vander_H.x,430.5,1
35,vander_N.x,227.0,1
36,vander_O.x,381.0,1
37,coulomb_C.y,349.5,1
38,coulomb_F.y,3.5,1
39,coulomb_H.y,292.0,1
40,coulomb_N.y,110.5,1
41,coulomb_O.y,301.5,1
42,yukawa_C.y,474.5,1
43,yukawa_F.y,4.5,1
44,yukawa_H.y,348.0,1
45,yukawa_N.y,127.5,1
46,yukawa_O.y,340.5,1
47,vander_C.y,525.0,1
48,vander_F.y,2.0,1
49,vander_H.y,205.0,1
50,vander_N.y,119.5,1
51,vander_O.y,327.0,1
52,distC0,0.0,1
53,distH0,0.0,1
54,distN0,435.5,1
55,distC1,0.0,1
56,distH1,0.0,1
57,distN1,442.5,1
58,adH1,959.0,1
59,adH2,446.0,1
60,adH3,69.0,1
61,adH4,7.5,1
62,adC1,569.0,1
63,adC2,1287.5,1
64,adC3,1080.0,1
65,adC4,868.5,1
66,adN1,389.5,1
67,adN2,68.0,1
68,adN3,5.5,1
69,adN4,0.0,1
70,NC,11.0,1
71,NH,14.0,1
72,NN,1.0,1
73,NF,0.0,1
74,NO,15.0,1
75,atom_index_0,153.5,1
76,atom_index_1,105.0,1
77,atom_0,0.0,1
78,x_0,460.0,1
79,y_0,344.0,1
80,z_0,487.5,1
