,feature,importance,fold
0,adC2,4989.375,1
1,adC3,5431.0,1
2,adC1,4836.25,1
3,mulliken_atom_0,4150.375,1
4,mulliken_atom_1,4210.875,1
5,adC4,4356.0,1
6,cos_c0_f0,3795.625,1
7,adH1,4210.375,1
8,adN1,4465.75,1
9,linkM0,3579.25,1
10,linkM1,3813.625,1
11,distC0,3527.875,1
12,vander_O.y,2601.125,1
13,bond_angle_plane,3656.75,1
14,inv_dist1R,2255.75,1
15,max_molecule_atom_0_dist_xyz,2796.875,1
16,cos_center1,2397.125,1
17,yukawa_O.y,2024.875,1
18,cos_f0,1193.0,1
19,yukawa_O.x,2358.5,1
20,cos_c0_c1,3183.625,1
21,flatness_metric,3328.75,1
22,cos_f0_f1,3303.875,1
23,freqs_min,3539.75,1
24,gap,2953.5,1
25,cos_f1,2895.625,1
26,vander_O.x,1820.125,1
27,cos_center0,2210.625,1
28,homo,3238.125,1
29,molecule_atom_index_0_dist_max_div,2649.75,1
30,mulliken_max,3403.125,1
31,lumo,2686.125,1
32,adH2,2478.5,1
33,inv_distPR,1628.0,1
34,rc_A,3608.75,1
35,bond_angle_axis,3223.75,1
36,dist_H_1_x,2708.125,1
37,rc_C,2538.375,1
38,inv_dist0R,1984.25,1
39,cos_c1_f1,2311.5,1
40,distC1,2729.875,1
41,dist_C_4_y,3259.625,1
42,cos_center0_center1,2526.875,1
43,min_molecule_atom_1_dist_xyz,2190.875,1
44,dist_O_0_x,3455.125,1
45,dist_H_2_x,2753.875,1
46,dist_H_0_y,2815.25,1
47,inv_dist1,2603.75,1
48,yukawa_C.y,2136.0,1
49,yukawa_C.x,2401.75,1
50,distance_center1,2520.75,1
51,dist_C_4_x,2808.25,1
52,dist_H_4_x,3050.75,1
53,dist_C_3_y,2708.125,1
54,mu,2904.5,1
55,inv_dist0E,2338.75,1
56,min_molecule_atom_0_dist_xyz,1346.75,1
57,vander_C.y,1790.375,1
58,freqs_max,3273.5,1
59,yukawa_H.x,2530.75,1
60,inv_dist0,2088.375,1
61,dist_H_3_x,2818.0,1
62,rc_B,2541.0,1
63,yukawa_H.y,2534.75,1
64,type,0.0,1
0,adC2,4953.0,2
1,adC3,5593.5,2
2,adC1,4828.125,2
3,mulliken_atom_0,4231.0,2
4,mulliken_atom_1,4283.75,2
5,adC4,4469.125,2
6,cos_c0_f0,3788.25,2
7,adH1,4253.375,2
8,adN1,4501.0,2
9,linkM0,3584.125,2
10,linkM1,3861.375,2
11,distC0,3585.5,2
12,vander_O.y,2595.5,2
13,bond_angle_plane,3644.625,2
14,inv_dist1R,2260.5,2
15,max_molecule_atom_0_dist_xyz,2817.75,2
16,cos_center1,2373.25,2
17,yukawa_O.y,2078.125,2
18,cos_f0,1202.0,2
19,yukawa_O.x,2336.125,2
